id,teamID,teamName,personIDs
team_135,TM-3135,Team_135_Serve,"['person_1762', 'person_263', 'person_197', 'person_1943', 'person_1663', 'person_340', 'person_1225', 'person_714', 'person_32']"
team_136,TM-3136,Team_136_Official,"['person_507', 'person_695', 'person_1387', 'person_678', 'person_1237', 'person_1734', 'person_1361', 'person_805', 'person_1773', 'person_270']"
team_137,TM-3137,Team_137_Rather,"['person_1924', 'person_1534', 'person_1769', 'person_1569', 'person_768', 'person_104', 'person_289', 'person_1321', 'person_262', 'person_1716', 'person_1052', 'person_698', 'person_524', 'person_1703', 'person_1338', 'person_1167', 'person_1558', 'person_1720', 'person_1690', 'person_971']"
team_138,TM-3138,Team_138_Space,"['person_516', 'person_284', 'person_1721', 'person_646', 'person_378', 'person_680', 'person_982', 'person_1052', 'person_773', 'person_1099']"
team_139,TM-3139,Team_139_Relationship,"['person_277', 'person_1040', 'person_587', 'person_1327', 'person_1007', 'person_1663', 'person_1279', 'person_1319', 'person_928', 'person_1861', 'person_113', 'person_499', 'person_1226']"
team_140,TM-3140,Team_140_Physical,"['person_185', 'person_1908', 'person_224', 'person_834', 'person_407']"
team_141,TM-3141,Team_141_Eight,"['person_1763', 'person_1662', 'person_170', 'person_1502', 'person_195', 'person_119', 'person_548', 'person_1570', 'person_1054', 'person_1807', 'person_1554', 'person_1198']"
team_142,TM-3142,Team_142_Evidence,"['person_1130', 'person_968', 'person_1947', 'person_780', 'person_1105', 'person_659', 'person_1054', 'person_239', 'person_1079']"
team_143,TM-3143,Team_143_Employee,"['person_1815', 'person_1637', 'person_1183', 'person_1924', 'person_210', 'person_1994', 'person_0', 'person_1597', 'person_299', 'person_982', 'person_906']"
team_144,TM-3144,Team_144_Way,"['person_821', 'person_1267', 'person_1312', 'person_351', 'person_676', 'person_227', 'person_230', 'person_1776', 'person_809']"
team_145,TM-3145,Team_145_Believe,"['person_1757', 'person_557', 'person_606', 'person_242', 'person_223', 'person_839', 'person_528', 'person_1622', 'person_1231', 'person_1934', 'person_1421', 'person_932', 'person_1280', 'person_648', 'person_942', 'person_826', 'person_1993', 'person_16', 'person_1777']"
team_146,TM-3146,Team_146_Technology,"['person_1745', 'person_1653', 'person_915', 'person_1364', 'person_305', 'person_1645', 'person_274', 'person_142', 'person_682', 'person_409', 'person_1182', 'person_1179', 'person_1970']"
team_147,TM-3147,Team_147_Our,"['person_436', 'person_1068', 'person_1193', 'person_880', 'person_1001', 'person_395', 'person_1164', 'person_70', 'person_520', 'person_1024', 'person_1520', 'person_1027', 'person_1089', 'person_993', 'person_994', 'person_1661', 'person_464', 'person_244', 'person_1704', 'person_746']"
team_148,TM-3148,Team_148_Who,"['person_1941', 'person_577', 'person_200', 'person_1825', 'person_1511', 'person_135', 'person_1175', 'person_276', 'person_187', 'person_1781', 'person_171', 'person_804', 'person_818', 'person_1934', 'person_682', 'person_244', 'person_1365', 'person_680', 'person_1146']"
team_149,TM-3149,Team_149_A,"['person_216', 'person_1059', 'person_355', 'person_456', 'person_361', 'person_1752']"
team_150,TM-3150,Team_150_Help,"['person_361', 'person_555', 'person_986', 'person_1435', 'person_1287', 'person_1820', 'person_83']"
team_151,TM-3151,Team_151_Notice,"['person_1782', 'person_431', 'person_814', 'person_15', 'person_337', 'person_689', 'person_246']"
team_152,TM-3152,Team_152_Ever,"['person_1637', 'person_1239', 'person_286', 'person_817', 'person_986', 'person_1425', 'person_1203', 'person_1583', 'person_191', 'person_1999', 'person_184']"
team_153,TM-3153,Team_153_Heart,"['person_82', 'person_1574', 'person_537', 'person_900', 'person_1590', 'person_215', 'person_1169', 'person_1824', 'person_765', 'person_552', 'person_884', 'person_1067', 'person_744', 'person_574', 'person_963', 'person_1790', 'person_1472', 'person_796', 'person_79', 'person_410']"
team_154,TM-3154,Team_154_Speak,"['person_764', 'person_1911', 'person_649', 'person_570', 'person_1652', 'person_961', 'person_832', 'person_1513', 'person_1339', 'person_763', 'person_1420', 'person_1779', 'person_404', 'person_83', 'person_1563', 'person_642', 'person_1577', 'person_779', 'person_653']"
team_155,TM-3155,Team_155_Economic,"['person_189', 'person_346', 'person_1248', 'person_1188', 'person_963', 'person_280', 'person_1972', 'person_1150', 'person_868', 'person_951']"
team_156,TM-3156,Team_156_Physical,"['person_373', 'person_1647', 'person_1685', 'person_1491', 'person_464', 'person_682', 'person_374', 'person_1046', 'person_1021', 'person_95', 'person_655']"
team_157,TM-3157,Team_157_Section,"['person_1753', 'person_1326', 'person_538', 'person_502', 'person_1202', 'person_1812', 'person_1690']"
team_158,TM-3158,Team_158_Stage,"['person_210', 'person_1478', 'person_1526', 'person_445', 'person_707', 'person_427', 'person_1646']"
team_159,TM-3159,Team_159_Effect,"['person_1403', 'person_574', 'person_1845', 'person_1713', 'person_1243', 'person_479', 'person_1755', 'person_1125', 'person_276', 'person_1879', 'person_783', 'person_973', 'person_1663', 'person_585', 'person_65', 'person_1952', 'person_696']"
team_160,TM-3160,Team_160_Generation,"['person_597', 'person_1550', 'person_1958', 'person_639', 'person_1407', 'person_128', 'person_1090', 'person_1637', 'person_1031', 'person_1039', 'person_1238', 'person_929', 'person_1769', 'person_1172', 'person_612', 'person_354', 'person_1279']"
team_161,TM-3161,Team_161_Occur,"['person_39', 'person_349', 'person_202', 'person_579', 'person_1040', 'person_330']"
team_162,TM-3162,Team_162_Too,"['person_1336', 'person_894', 'person_368', 'person_168', 'person_331', 'person_1255', 'person_1343', 'person_1870', 'person_1794', 'person_935', 'person_1358', 'person_1425', 'person_1841', 'person_588', 'person_390', 'person_205', 'person_1894', 'person_1311']"
team_163,TM-3163,Team_163_Relate,"['person_916', 'person_1469', 'person_893', 'person_1478', 'person_195', 'person_860', 'person_1964', 'person_1274', 'person_271', 'person_1318', 'person_1676', 'person_275', 'person_91']"
team_164,TM-3164,Team_164_Value,"['person_1264', 'person_75', 'person_1668', 'person_597', 'person_387', 'person_1883', 'person_1114', 'person_813', 'person_929', 'person_810']"
team_165,TM-3165,Team_165_Ball,"['person_1865', 'person_767', 'person_1293', 'person_198', 'person_1546', 'person_470', 'person_1942', 'person_230', 'person_38']"
team_166,TM-3166,Team_166_Guy,"['person_1590', 'person_472', 'person_90', 'person_1945', 'person_1121', 'person_403', 'person_1085']"
team_167,TM-3167,Team_167_Want,"['person_1243', 'person_133', 'person_1178', 'person_993', 'person_672', 'person_1591', 'person_344', 'person_53', 'person_1887', 'person_1586', 'person_1905', 'person_1399', 'person_384', 'person_1319', 'person_477', 'person_1430']"
team_168,TM-3168,Team_168_Per,"['person_812', 'person_1944', 'person_1785', 'person_1425', 'person_692', 'person_242', 'person_1050', 'person_1353', 'person_827', 'person_69', 'person_1121', 'person_351']"
team_169,TM-3169,Team_169_Reveal,"['person_1977', 'person_981', 'person_1343', 'person_1993', 'person_1889', 'person_148', 'person_755', 'person_1847', 'person_679', 'person_653', 'person_1302', 'person_752', 'person_580', 'person_1851', 'person_695', 'person_1524', 'person_536', 'person_650']"
team_170,TM-3170,Team_170_That,"['person_641', 'person_393', 'person_112', 'person_1445', 'person_798', 'person_1351', 'person_69', 'person_1901', 'person_666', 'person_195']"
team_171,TM-3171,Team_171_Everybody,"['person_429', 'person_33', 'person_1665', 'person_550', 'person_718', 'person_1589', 'person_1703', 'person_1805', 'person_1231']"
team_172,TM-3172,Team_172_Present,"['person_1772', 'person_987', 'person_1465', 'person_1774', 'person_1822', 'person_46', 'person_1571', 'person_1219', 'person_1387', 'person_22', 'person_1903', 'person_1318', 'person_1046', 'person_312', 'person_867', 'person_167']"
team_173,TM-3173,Team_173_Management,"['person_321', 'person_389', 'person_1915', 'person_122', 'person_1238', 'person_15', 'person_880', 'person_1328', 'person_1619', 'person_1352', 'person_1994', 'person_1033', 'person_1247', 'person_1230']"
team_174,TM-3174,Team_174_True,"['person_1040', 'person_1168', 'person_111', 'person_210', 'person_93', 'person_1364', 'person_1066', 'person_377', 'person_1360', 'person_1910', 'person_1753']"
team_175,TM-3175,Team_175_Number,"['person_152', 'person_1248', 'person_715', 'person_407', 'person_192', 'person_1152', 'person_1204', 'person_367', 'person_1680', 'person_1323', 'person_779', 'person_358', 'person_1942']"
team_176,TM-3176,Team_176_Score,"['person_539', 'person_1125', 'person_1258', 'person_960', 'person_804', 'person_1834']"
team_177,TM-3177,Team_177_Sort,"['person_752', 'person_663', 'person_1025', 'person_754', 'person_583', 'person_1812', 'person_280', 'person_763', 'person_1474', 'person_1166', 'person_1567', 'person_934', 'person_1062', 'person_1096', 'person_445', 'person_83']"
team_178,TM-3178,Team_178_Single,"['person_1092', 'person_1630', 'person_428', 'person_334', 'person_1614', 'person_577', 'person_1943', 'person_1427', 'person_1894', 'person_888']"
team_179,TM-3179,Team_179_Open,"['person_161', 'person_537', 'person_688', 'person_1435', 'person_1939', 'person_1328', 'person_564', 'person_538', 'person_1277', 'person_1716', 'person_1345', 'person_1680', 'person_722', 'person_531', 'person_337']"
team_180,TM-3180,Team_180_Give,"['person_290', 'person_1736', 'person_29', 'person_138', 'person_965', 'person_896', 'person_1817', 'person_17', 'person_885', 'person_1819', 'person_786', 'person_1152', 'person_1187', 'person_933', 'person_1604', 'person_1342', 'person_1205', 'person_946', 'person_1783', 'person_48']"
team_181,TM-3181,Team_181_Bed,"['person_621', 'person_1919', 'person_121', 'person_1066', 'person_29', 'person_509', 'person_1162', 'person_1253', 'person_139', 'person_732', 'person_1374', 'person_1510', 'person_1387', 'person_223', 'person_1490', 'person_1047', 'person_1770', 'person_1246']"
team_182,TM-3182,Team_182_Least,"['person_354', 'person_1224', 'person_571', 'person_1913', 'person_1188', 'person_672', 'person_1515', 'person_23', 'person_1182', 'person_1001', 'person_548', 'person_1797', 'person_985']"
team_183,TM-3183,Team_183_Care,"['person_1355', 'person_669', 'person_1024', 'person_1901', 'person_53', 'person_1', 'person_1070', 'person_1611', 'person_469', 'person_639', 'person_1697', 'person_1068', 'person_237', 'person_1369', 'person_1458', 'person_1088', 'person_580', 'person_561', 'person_333', 'person_1898']"
team_184,TM-3184,Team_184_Attorney,"['person_911', 'person_1692', 'person_1811', 'person_1520', 'person_1747', 'person_267', 'person_1117', 'person_156', 'person_1200']"
team_185,TM-3185,Team_185_Instead,"['person_755', 'person_91', 'person_1700', 'person_1725', 'person_952', 'person_173', 'person_336', 'person_790', 'person_1975', 'person_1069', 'person_12', 'person_1689', 'person_1962', 'person_302', 'person_1161', 'person_567', 'person_1118']"
team_186,TM-3186,Team_186_Capital,"['person_1352', 'person_0', 'person_1056', 'person_135', 'person_1070', 'person_1530', 'person_1273', 'person_944', 'person_1823']"
team_187,TM-3187,Team_187_Detail,"['person_1514', 'person_782', 'person_887', 'person_1289', 'person_750', 'person_1898', 'person_328', 'person_479', 'person_107', 'person_242', 'person_994', 'person_1216', 'person_1952', 'person_855', 'person_1088', 'person_935']"
team_188,TM-3188,Team_188_Central,"['person_1766', 'person_284', 'person_948', 'person_385', 'person_920', 'person_135', 'person_1121', 'person_1553', 'person_1104', 'person_659']"
team_189,TM-3189,Team_189_Grow,"['person_1736', 'person_206', 'person_822', 'person_605', 'person_1597', 'person_213', 'person_176', 'person_483', 'person_125', 'person_1919', 'person_1676']"
team_190,TM-3190,Team_190_Spring,"['person_1406', 'person_390', 'person_1061', 'person_1763', 'person_406', 'person_430', 'person_616', 'person_1311', 'person_1473']"
team_191,TM-3191,Team_191_Throw,"['person_651', 'person_723', 'person_924', 'person_734', 'person_797', 'person_343', 'person_1815']"
team_192,TM-3192,Team_192_Physical,"['person_1240', 'person_1387', 'person_1276', 'person_1466', 'person_462', 'person_21', 'person_1723', 'person_372', 'person_1574', 'person_1521', 'person_265', 'person_584', 'person_184', 'person_554', 'person_166', 'person_32', 'person_957', 'person_1418', 'person_952', 'person_1936']"
team_193,TM-3193,Team_193_Realize,"['person_405', 'person_412', 'person_1253', 'person_1668', 'person_1849', 'person_547', 'person_255', 'person_35', 'person_1260', 'person_477', 'person_313', 'person_741']"
team_194,TM-3194,Team_194_Cost,"['person_555', 'person_241', 'person_959', 'person_1595', 'person_1689', 'person_1763', 'person_238', 'person_1536', 'person_355', 'person_245', 'person_246']"
team_195,TM-3195,Team_195_Water,"['person_628', 'person_1682', 'person_1137', 'person_1329', 'person_992', 'person_714', 'person_1355', 'person_1878', 'person_769', 'person_1214', 'person_1724', 'person_1783', 'person_143', 'person_56', 'person_953', 'person_83', 'person_1377', 'person_562', 'person_1068']"
team_196,TM-3196,Team_196_Subject,"['person_1724', 'person_770', 'person_88', 'person_955', 'person_251', 'person_1751', 'person_731', 'person_77', 'person_1418', 'person_1140', 'person_1578', 'person_48', 'person_324', 'person_530', 'person_1011', 'person_1387']"
team_197,TM-3197,Team_197_Later,"['person_769', 'person_986', 'person_1156', 'person_1543', 'person_412', 'person_899', 'person_447', 'person_1818', 'person_455', 'person_1178']"
team_198,TM-3198,Team_198_Moment,"['person_1359', 'person_841', 'person_207', 'person_1130', 'person_722', 'person_1863', 'person_957', 'person_413', 'person_326', 'person_1465', 'person_647', 'person_180', 'person_1362', 'person_975', 'person_606']"
team_199,TM-3199,Team_199_Head,"['person_1038', 'person_234', 'person_1152', 'person_1679', 'person_498', 'person_1006', 'person_55', 'person_218', 'person_1722', 'person_1845', 'person_766', 'person_1662', 'person_1347']"
team_200,TM-3200,Team_200_Today,"['person_1664', 'person_185', 'person_1644', 'person_1579', 'person_27']"
team_201,TM-3201,Team_201_Out,"['person_638', 'person_641', 'person_1753', 'person_646', 'person_689', 'person_1345', 'person_1903', 'person_261', 'person_474', 'person_159']"
team_202,TM-3202,Team_202_Service,"['person_1506', 'person_1695', 'person_1823', 'person_868', 'person_1451', 'person_782', 'person_1381', 'person_1062', 'person_325', 'person_1043', 'person_1894', 'person_1833']"
team_203,TM-3203,Team_203_Door,"['person_969', 'person_337', 'person_995', 'person_1409', 'person_1979', 'person_1502', 'person_764', 'person_582', 'person_1151', 'person_444']"
team_204,TM-3204,Team_204_Beautiful,"['person_1351', 'person_1773', 'person_1850', 'person_804', 'person_1393', 'person_512', 'person_499', 'person_633', 'person_393', 'person_1115', 'person_1849', 'person_226', 'person_260', 'person_1397', 'person_953', 'person_801', 'person_1914']"
team_205,TM-3205,Team_205_Sound,"['person_320', 'person_729', 'person_840', 'person_1182', 'person_1113', 'person_1761', 'person_1831']"
team_206,TM-3206,Team_206_Fall,"['person_1505', 'person_485', 'person_1575', 'person_1197', 'person_243', 'person_184', 'person_895', 'person_1529', 'person_1792', 'person_27', 'person_1346', 'person_979', 'person_1819', 'person_1456']"
team_207,TM-3207,Team_207_Nor,"['person_377', 'person_1576', 'person_1186', 'person_516', 'person_1896', 'person_577', 'person_78', 'person_966', 'person_873', 'person_641']"
team_208,TM-3208,Team_208_Series,"['person_563', 'person_1374', 'person_1286', 'person_1946', 'person_669', 'person_1858', 'person_1372', 'person_72', 'person_1482', 'person_681', 'person_1598', 'person_1447', 'person_1861', 'person_1117']"
team_209,TM-3209,Team_209_Choice,"['person_223', 'person_1827', 'person_349', 'person_1495', 'person_1232', 'person_848', 'person_1008', 'person_917', 'person_439', 'person_1403']"
team_210,TM-3210,Team_210_Year,"['person_860', 'person_1296', 'person_109', 'person_685', 'person_542', 'person_850']"
team_211,TM-3211,Team_211_Me,"['person_901', 'person_1645', 'person_1296', 'person_1250', 'person_960', 'person_272', 'person_1908', 'person_1437', 'person_395', 'person_1784', 'person_1229', 'person_900', 'person_1799']"
team_212,TM-3212,Team_212_Sit,"['person_555', 'person_11', 'person_501', 'person_620', 'person_1406', 'person_472', 'person_1322', 'person_318', 'person_418']"
team_213,TM-3213,Team_213_Including,"['person_694', 'person_1785', 'person_1257', 'person_1419', 'person_1105', 'person_5', 'person_194']"
team_214,TM-3214,Team_214_Past,"['person_1791', 'person_649', 'person_1011', 'person_1927', 'person_463', 'person_1344', 'person_1678', 'person_1924', 'person_441', 'person_131', 'person_1471', 'person_979', 'person_958', 'person_626', 'person_1146', 'person_657', 'person_670']"
team_215,TM-3215,Team_215_I,"['person_767', 'person_541', 'person_863', 'person_1162', 'person_1342', 'person_43', 'person_939', 'person_141', 'person_1450', 'person_804']"
team_216,TM-3216,Team_216_Congress,"['person_1243', 'person_832', 'person_1445', 'person_1088', 'person_189', 'person_619', 'person_1554', 'person_420', 'person_1756', 'person_1780']"
team_217,TM-3217,Team_217_Weight,"['person_799', 'person_1141', 'person_1353', 'person_1750', 'person_1158', 'person_1806', 'person_1918']"
team_218,TM-3218,Team_218_Remember,"['person_1024', 'person_1371', 'person_334', 'person_501', 'person_893', 'person_1789', 'person_800', 'person_1104', 'person_873', 'person_346', 'person_832', 'person_150', 'person_256', 'person_383', 'person_697', 'person_894', 'person_72', 'person_189']"
team_219,TM-3219,Team_219_Thousand,"['person_602', 'person_39', 'person_1244', 'person_937', 'person_1847', 'person_524', 'person_1685', 'person_1967', 'person_639', 'person_520', 'person_873', 'person_1991', 'person_643']"
team_220,TM-3220,Team_220_Move,"['person_277', 'person_177', 'person_522', 'person_184', 'person_1103', 'person_1032', 'person_1113', 'person_502', 'person_730', 'person_1018', 'person_459', 'person_1503', 'person_129', 'person_306', 'person_1872']"
team_221,TM-3221,Team_221_Difficult,"['person_1604', 'person_643', 'person_349', 'person_1378', 'person_766', 'person_620', 'person_371', 'person_1726', 'person_1139', 'person_1859', 'person_731', 'person_741', 'person_1669', 'person_1355', 'person_1561', 'person_961']"
team_222,TM-3222,Team_222_Among,"['person_544', 'person_945', 'person_685', 'person_1392', 'person_505', 'person_411', 'person_285']"
team_223,TM-3223,Team_223_Whose,"['person_417', 'person_1317', 'person_1319', 'person_1180', 'person_1765', 'person_775', 'person_1197', 'person_7', 'person_777', 'person_1429']"
team_224,TM-3224,Team_224_Since,"['person_207', 'person_1005', 'person_1260', 'person_479', 'person_691', 'person_1175', 'person_1307']"
team_225,TM-3225,Team_225_Or,"['person_1607', 'person_972', 'person_1729', 'person_1278', 'person_1974', 'person_23', 'person_1730', 'person_637', 'person_1248', 'person_1967', 'person_828', 'person_341']"
team_226,TM-3226,Team_226_Because,"['person_1874', 'person_903', 'person_468', 'person_780', 'person_1052', 'person_555', 'person_761', 'person_1797', 'person_1955', 'person_899', 'person_1198', 'person_221']"
team_227,TM-3227,Team_227_Interesting,"['person_131', 'person_856', 'person_874', 'person_1321', 'person_1804', 'person_1913', 'person_1621', 'person_1805']"
team_228,TM-3228,Team_228_Think,"['person_1015', 'person_104', 'person_1120', 'person_1439', 'person_682', 'person_1851', 'person_533', 'person_763', 'person_1207', 'person_182', 'person_899', 'person_1562', 'person_1585', 'person_1335', 'person_884', 'person_1822', 'person_56', 'person_98']"
team_229,TM-3229,Team_229_Table,"['person_194', 'person_1998', 'person_1095', 'person_789', 'person_1718', 'person_270', 'person_751', 'person_443', 'person_1650', 'person_1636', 'person_667', 'person_172', 'person_40']"
team_230,TM-3230,Team_230_Try,"['person_897', 'person_871', 'person_512', 'person_1989', 'person_641', 'person_1059', 'person_6', 'person_1761', 'person_402']"
team_231,TM-3231,Team_231_Act,"['person_60', 'person_1691', 'person_169', 'person_1231', 'person_1084', 'person_1773', 'person_436', 'person_1416', 'person_1659']"
team_232,TM-3232,Team_232_Prepare,"['person_840', 'person_201', 'person_1652', 'person_1054', 'person_550', 'person_154', 'person_1682', 'person_1312', 'person_1643', 'person_125', 'person_1888', 'person_1028', 'person_1770', 'person_63', 'person_37', 'person_1704', 'person_1943', 'person_1713']"
team_233,TM-3233,Team_233_Management,"['person_1100', 'person_254', 'person_1305', 'person_1309', 'person_190', 'person_630', 'person_1750', 'person_708', 'person_771', 'person_661', 'person_683', 'person_736', 'person_1172', 'person_518', 'person_258', 'person_1471', 'person_485', 'person_1745', 'person_729', 'person_963']"
team_234,TM-3234,Team_234_Each,"['person_253', 'person_1379', 'person_1675', 'person_644', 'person_185', 'person_1080', 'person_1120', 'person_853', 'person_1203']"
team_235,TM-3235,Team_235_Read,"['person_1406', 'person_1017', 'person_1775', 'person_1827', 'person_1253', 'person_1340', 'person_1755', 'person_1367', 'person_1473', 'person_434', 'person_88', 'person_948', 'person_971', 'person_1535', 'person_500', 'person_1937', 'person_1564']"
team_236,TM-3236,Team_236_Top,"['person_271', 'person_146', 'person_1330', 'person_1423', 'person_1519', 'person_692', 'person_103', 'person_1109', 'person_895', 'person_1398']"
team_237,TM-3237,Team_237_Child,"['person_764', 'person_123', 'person_1559', 'person_1511', 'person_1977', 'person_780', 'person_393', 'person_1890', 'person_968', 'person_1121', 'person_1688', 'person_227', 'person_742', 'person_479', 'person_1540', 'person_85', 'person_1464', 'person_740', 'person_1222']"
team_238,TM-3238,Team_238_Political,"['person_534', 'person_1000', 'person_286', 'person_1762', 'person_1600', 'person_859', 'person_1342', 'person_906', 'person_648', 'person_530', 'person_90', 'person_1032', 'person_1696', 'person_1041', 'person_1966', 'person_1507']"
team_239,TM-3239,Team_239_These,"['person_656', 'person_1216', 'person_150', 'person_923', 'person_194', 'person_589', 'person_132']"
team_240,TM-3240,Team_240_Discover,"['person_1525', 'person_65', 'person_1693', 'person_10', 'person_863', 'person_140', 'person_215', 'person_1616']"
team_241,TM-3241,Team_241_Occur,"['person_817', 'person_688', 'person_15', 'person_307', 'person_1629', 'person_513', 'person_1737', 'person_418', 'person_866', 'person_253', 'person_511', 'person_473', 'person_1590', 'person_536', 'person_534', 'person_1769', 'person_582']"
team_242,TM-3242,Team_242_List,"['person_736', 'person_822', 'person_1788', 'person_264', 'person_719', 'person_1178', 'person_411', 'person_1436', 'person_503', 'person_1193', 'person_46', 'person_473']"
team_243,TM-3243,Team_243_Man,"['person_1475', 'person_524', 'person_448', 'person_337', 'person_477', 'person_831', 'person_1485', 'person_1742']"
team_244,TM-3244,Team_244_Suggest,"['person_1023', 'person_530', 'person_1260', 'person_1580', 'person_1138']"
team_245,TM-3245,Team_245_Part,"['person_1447', 'person_625', 'person_1285', 'person_1654', 'person_543', 'person_205', 'person_1044', 'person_1270', 'person_1381', 'person_130', 'person_295', 'person_324', 'person_690', 'person_1542', 'person_701', 'person_1740', 'person_1189', 'person_42']"
team_246,TM-3246,Team_246_Kid,"['person_1206', 'person_864', 'person_866', 'person_904', 'person_45', 'person_658', 'person_615', 'person_1760', 'person_1995', 'person_1954', 'person_1185', 'person_1839']"
team_247,TM-3247,Team_247_Pick,"['person_1630', 'person_503', 'person_1992', 'person_1051', 'person_494', 'person_1122', 'person_1069', 'person_1104', 'person_1629']"
team_248,TM-3248,Team_248_Language,"['person_1184', 'person_1046', 'person_1718', 'person_1848', 'person_1649', 'person_1735', 'person_1316', 'person_1328', 'person_940', 'person_1448', 'person_1002', 'person_1880', 'person_536', 'person_94']"
team_249,TM-3249,Team_249_Civil,"['person_793', 'person_1975', 'person_587', 'person_200', 'person_466', 'person_596', 'person_1303', 'person_83', 'person_86', 'person_1276', 'person_1346', 'person_891', 'person_721']"
team_250,TM-3250,Team_250_School,"['person_1038', 'person_922', 'person_1552', 'person_508', 'person_1909', 'person_1649', 'person_1210', 'person_687', 'person_1806', 'person_295']"
team_251,TM-3251,Team_251_Medical,"['person_1773', 'person_960', 'person_1000', 'person_278', 'person_1933', 'person_1256', 'person_641', 'person_818']"
team_252,TM-3252,Team_252_Management,"['person_73', 'person_1044', 'person_764', 'person_419', 'person_1269', 'person_1343', 'person_1106', 'person_1251', 'person_1615']"
team_253,TM-3253,Team_253_Hope,"['person_1832', 'person_1548', 'person_1227', 'person_434', 'person_1932']"
team_254,TM-3254,Team_254_Final,"['person_1390', 'person_1914', 'person_650', 'person_625', 'person_574', 'person_1824', 'person_124', 'person_1913', 'person_854', 'person_1041', 'person_1335', 'person_899', 'person_883', 'person_997']"
team_255,TM-3255,Team_255_Factor,"['person_1688', 'person_1316', 'person_1297', 'person_666', 'person_1317', 'person_1251', 'person_354', 'person_1313', 'person_887', 'person_1956', 'person_1278', 'person_1547', 'person_211', 'person_48', 'person_885', 'person_290', 'person_1428']"
team_256,TM-3256,Team_256_Actually,"['person_1337', 'person_468', 'person_847', 'person_1339', 'person_1072', 'person_1515', 'person_260', 'person_407']"
team_257,TM-3257,Team_257_Hundred,"['person_232', 'person_1178', 'person_132', 'person_34', 'person_1552', 'person_723']"
team_258,TM-3258,Team_258_Hair,"['person_1783', 'person_379', 'person_1676', 'person_168', 'person_497', 'person_519', 'person_918', 'person_608', 'person_228', 'person_1597', 'person_596', 'person_900', 'person_685']"
team_259,TM-3259,Team_259_Rest,"['person_1873', 'person_6', 'person_1887', 'person_181', 'person_678', 'person_657', 'person_1002', 'person_609', 'person_1048', 'person_793', 'person_1619']"
team_260,TM-3260,Team_260_Economic,"['person_1444', 'person_367', 'person_569', 'person_45', 'person_924', 'person_1275', 'person_737', 'person_1634', 'person_1192', 'person_1678', 'person_1177', 'person_142', 'person_259', 'person_42', 'person_717', 'person_740', 'person_1585', 'person_822']"
team_261,TM-3261,Team_261_Join,"['person_1203', 'person_795', 'person_1286', 'person_1027', 'person_349', 'person_1571', 'person_546', 'person_1231', 'person_694', 'person_1879', 'person_1733', 'person_1039', 'person_385', 'person_1381', 'person_1475', 'person_1641', 'person_177', 'person_686', 'person_6', 'person_137']"
team_262,TM-3262,Team_262_Rather,"['person_772', 'person_153', 'person_556', 'person_1814', 'person_1544', 'person_1214', 'person_1916', 'person_699', 'person_1084', 'person_325']"
team_263,TM-3263,Team_263_Police,"['person_247', 'person_1240', 'person_1674', 'person_363', 'person_25', 'person_1054', 'person_1413', 'person_1403', 'person_1545', 'person_1440', 'person_1566']"
team_264,TM-3264,Team_264_May,"['person_1520', 'person_522', 'person_1969', 'person_1800', 'person_1834', 'person_1658', 'person_1342', 'person_1994', 'person_1463']"
team_265,TM-3265,Team_265_Painting,"['person_1941', 'person_987', 'person_1042', 'person_1286', 'person_205']"
team_266,TM-3266,Team_266_Magazine,"['person_1722', 'person_578', 'person_214', 'person_487', 'person_1085', 'person_1462', 'person_1727', 'person_90', 'person_1497', 'person_1498', 'person_1540', 'person_1846', 'person_948', 'person_868', 'person_1311', 'person_1429', 'person_446', 'person_1847']"
team_267,TM-3267,Team_267_Way,"['person_855', 'person_589', 'person_1647', 'person_1499', 'person_1661', 'person_791', 'person_1210', 'person_263', 'person_682', 'person_380', 'person_1001']"
team_268,TM-3268,Team_268_Current,"['person_533', 'person_956', 'person_1256', 'person_28', 'person_1421', 'person_466', 'person_811', 'person_263', 'person_796', 'person_625', 'person_539', 'person_322', 'person_327', 'person_830', 'person_1437', 'person_720', 'person_1944', 'person_1982']"
team_269,TM-3269,Team_269_Foot,"['person_1118', 'person_135', 'person_785', 'person_268', 'person_881', 'person_891', 'person_731', 'person_1286', 'person_1351', 'person_1939', 'person_1558']"
team_270,TM-3270,Team_270_Station,"['person_483', 'person_99', 'person_1395', 'person_1104', 'person_510', 'person_1263', 'person_870', 'person_1630', 'person_1766', 'person_988', 'person_621', 'person_1', 'person_1731', 'person_1136']"
team_271,TM-3271,Team_271_Rest,"['person_1016', 'person_1233', 'person_643', 'person_1640', 'person_958', 'person_453', 'person_951', 'person_432', 'person_1446', 'person_16', 'person_1879', 'person_1292', 'person_661', 'person_1895', 'person_1763']"
team_272,TM-3272,Team_272_Product,"['person_693', 'person_1886', 'person_1799', 'person_1838', 'person_533', 'person_1193', 'person_926', 'person_51', 'person_1943', 'person_285', 'person_1377', 'person_64', 'person_1288', 'person_1344', 'person_581', 'person_377', 'person_915', 'person_1052', 'person_1012']"
team_273,TM-3273,Team_273_Expect,"['person_1658', 'person_15', 'person_725', 'person_712', 'person_340', 'person_1374', 'person_1381', 'person_1650', 'person_530', 'person_334', 'person_131', 'person_1893', 'person_1789']"
