claim_id,policy_id,claim_incurred_date,claim_paid_date,gross_claim_amount,recoverable_amount,net_claim_amount,claim_status
ab80da60-10b1-47a8-b51d-30abee1040b2,POL91704318,2020-08-29,2021-01-04,7459.12,3562.62,3896.5,Closed
d2c30b79-5184-40c7-ac0d-9c451ffab0d8,POL42826967,2023-04-25,2023-04-28,5479.64,3031.16,2448.4800000000005,Paid
1c26a29b-623e-4762-b8d9-89c830b7d014,POL01161718,2020-07-07,2020-10-21,7112.96,4342.38,2770.58,Paid
e3a97dc4-937d-47ec-88a9-f7def9a56e68,POL67117629,2018-04-06,2018-06-10,2476.31,1339.94,1136.37,Outstanding
ed119e53-c394-4f8a-aacb-65a348fb6823,POL80571407,2023-02-25,2023-03-15,8528.1,4666.47,3861.63,Paid
6a3fd8dc-ccec-4aa2-aa77-dbf5e901f1c8,POL56633828,2022-10-24,2022-10-24,5290.68,2495.61,2795.07,Outstanding
b34363e4-e3db-4f9b-b391-676fda089bb4,POL10952739,2022-07-26,2022-09-16,6824.14,2917.22,3906.9200000000005,Paid
62f604c6-a364-4ea7-accd-aa1447890bc6,POL85335886,2023-05-27,2023-06-09,5282.3,3581.54,1700.7600000000002,Outstanding
00993157-b7d2-45c1-8edf-35e6f040c852,POL72044934,2022-04-10,2022-04-21,2561.24,1622.82,938.4199999999998,Paid
0c94a2ad-8da3-4738-a964-dfbc658edf22,POL48301052,2019-05-24,2019-08-16,5460.15,2422.74,3037.41,Paid
b85e57ea-f6e8-463d-bad1-d49b0c5016f0,POL98873909,2020-08-15,2020-12-15,5800.41,2238.66,3561.75,Paid
b324b7a6-c675-4382-9af4-4060b4d1c22a,POL76972253,2025-06-18,2025-08-15,3493.27,998.75,2494.52,Closed
629cfa78-437f-4f80-b0e3-8d0224d9ac21,POL44338049,2024-08-18,2024-12-19,391.64,125.57,266.07,Closed
74e3e7e7-1df7-4e24-8871-e25a5c3cd7ab,POL82390112,2020-08-10,2020-09-21,7136.83,2808.73,4328.1,Paid
04915e93-ec5c-4d38-9abe-acddf02238fd,POL50088743,2022-07-16,2022-09-30,1393.11,907.35,485.7599999999999,Paid
ca4649c4-a410-46ac-b593-e2b841f4ca5a,POL40001031,2025-01-04,2025-02-06,2424.92,930.65,1494.27,Closed
53eb866a-c212-4d99-9836-d05831006c04,POL27100448,2025-02-09,2025-05-07,667.33,442.0,225.33000000000004,Closed
e8a426b6-673d-4edb-b32f-728d3adccdf7,POL83760643,2022-07-20,2022-09-25,140.69,84.39,56.3,Outstanding
94730da0-cb1e-4123-a750-cd3e834a76b8,POL79105984,2021-07-30,2021-08-20,4700.12,2801.67,1898.4499999999998,Closed
53363274-a0e4-4756-ac6e-a96f7a62705a,POL14437444,2021-04-30,2021-04-30,5927.48,2869.56,3057.9199999999996,Closed
5f951d3d-66d7-4547-b214-ede6a3cd8aad,POL26644496,2020-02-24,2020-04-24,2654.39,1652.64,1001.7499999999998,Outstanding
72faf7ea-1b0f-42fb-8c30-edb5a4e55e31,POL90801075,2025-02-03,2025-04-25,7671.67,3602.03,4069.64,Closed
ad83aacb-b4c6-4fbb-891a-3b94d1092a47,POL81114881,2024-07-03,2024-11-03,5979.61,4750.44,1229.17,Closed
77743fe8-0832-4f15-89b1-9884f7099215,POL52483702,2022-07-05,2022-09-27,6961.54,5116.74,1844.8000000000002,Closed
d2d4882b-5f83-440d-9985-354994157352,POL22597930,2020-11-25,2021-05-08,4306.13,1679.21,2626.92,Outstanding
7caa0226-3ce1-4bb6-841a-aff0b4468502,POL12809090,2025-09-19,2025-11-05,9585.01,2688.75,6896.26,Closed
2d5d6c7c-cc51-4211-bbbc-62dd466b141f,POL92799552,2018-05-20,2018-05-28,4867.26,3706.41,1160.8500000000004,Paid
f51f0375-0cce-4336-bc18-6249223d17f7,POL97782371,2023-06-24,2023-07-28,6479.28,4562.56,1916.7199999999993,Paid
4b31fa4b-36d4-4001-8812-266b263140f7,POL97719254,2025-01-19,2025-01-31,241.9,117.38,124.52000000000001,Outstanding
b0315ccd-9014-4b67-aebb-254eae6a44af,POL29500943,2022-12-28,2023-02-15,524.03,363.14,160.89,Outstanding
40afb25d-0c09-4ea8-9ddf-56c48e85dd91,POL89490262,2024-05-11,2024-06-21,1687.46,662.34,1025.12,Closed
a2c94f52-642f-4e6b-b1b2-586a4a86b5fe,POL31242482,2025-04-27,2025-08-03,8901.25,6138.91,2762.34,Paid
513e9d98-6e4b-429b-ae0c-53fed3823a76,POL16371951,2018-05-21,2018-06-11,5390.24,2023.91,3366.33,Paid
d044034e-4f68-4cd0-9b38-bfaeaa784e39,POL48283818,2019-01-24,2019-07-10,5950.45,4672.86,1277.5900000000001,Closed
bbcb7483-d6f9-43c5-8f44-1dcadf9144bb,POL87742395,2018-07-06,2018-10-09,2557.79,950.16,1607.63,Closed
0aab6f12-86cb-4b38-bf85-b0bfee5d8153,POL10397789,2018-03-02,2018-04-18,1831.26,911.26,920.0,Paid
f9ac6d22-5bb1-4009-a184-63ccdbe51fce,POL55746517,2022-08-27,2023-01-06,9496.9,5535.66,3961.24,Paid
e393bf2f-8829-4111-b607-bd336aaf07c9,POL10621315,2018-03-01,2018-06-20,2452.44,1287.38,1165.06,Paid
f6058719-a56b-4a07-9318-0ebb6f6c506f,POL12239977,2019-06-07,2019-10-20,3429.6,2352.8,1076.7999999999997,Closed
369b2ebe-7544-42f1-bb5d-ebd16975c973,POL46396453,2025-06-13,2025-07-25,4888.86,1245.67,3643.1899999999996,Outstanding
005bd040-6a53-4058-b1bb-d368c0a13dc6,POL65361263,2021-04-29,2021-08-02,6690.63,3429.94,3260.69,Outstanding
ce9eea43-2bbd-446d-9315-a8ac76159e65,POL96148025,2020-01-18,2020-03-10,495.48,246.34,249.14000000000001,Paid
6844887b-16d5-46dc-9062-4badce181468,POL47499858,2018-07-07,2018-12-25,3937.45,1051.16,2886.29,Paid
1ad82d88-8b04-4f42-9c44-ed4d9c8951cf,POL59134987,2025-01-05,2025-06-25,8089.96,6010.46,2079.5,Closed
4a5095b3-825e-4880-986d-0b55c097254c,POL12488907,2025-12-04,2026-03-07,1172.79,860.48,312.30999999999995,Paid
8169b29d-a968-4aa0-af19-1ca48c98ba37,POL38272585,2022-04-28,2022-10-23,4004.93,2315.43,1689.5,Closed
66a1f8c3-c630-4353-8f0e-a9a1f43c2eae,POL90268149,2021-05-15,2021-10-17,4128.02,1557.1,2570.9200000000005,Outstanding
4e93462a-2759-4079-872e-2b179c2bf92e,POL70895122,2019-02-09,2019-06-29,3593.94,1552.5,2041.44,Closed
72fb3757-ad08-4dc1-8ab7-9c9228390f9c,POL05812083,2021-11-28,2022-01-22,1231.46,708.42,523.0400000000001,Paid
c0bca62d-d534-49a3-b5a2-56fb462a3b81,POL95930215,2021-10-06,2022-01-29,6387.87,5017.7,1370.17,Outstanding
952d5d22-17cf-4ba6-8dfa-5afdfc7ecfdf,POL82815955,2018-07-06,2018-09-01,7068.89,5517.27,1551.62,Closed
78030271-89a4-45f3-b267-36e5a4f3319c,POL57567674,2019-08-19,2020-02-08,3863.81,1797.05,2066.76,Paid
1d2bbd39-43f4-4ecd-aba4-ce4c61196340,POL32497046,2024-08-08,2024-10-21,2835.04,995.3,1839.74,Paid
11ca0ff5-b3ef-48c5-93bd-db8e86404129,POL32865356,2021-04-09,2021-07-03,2522.87,1233.0,1289.87,Closed
c9c9550e-a820-4685-b518-43dca17a9c52,POL81477789,2019-08-31,2020-01-15,3384.2,2054.48,1329.7199999999998,Outstanding
a18ff04d-2c79-414f-ba46-6baa534e0b91,POL37809299,2023-08-05,2023-08-06,6638.93,4020.21,2618.7200000000003,Paid
029eae87-b8d7-424b-9073-cc15584b1ae4,POL74213801,2024-10-31,2024-11-04,3141.89,1828.31,1313.58,Outstanding
e8abab88-f98e-4604-b302-dbedee571d70,POL67351659,2018-04-01,2018-05-07,2652.7,1350.59,1302.11,Paid
0712a6a4-f6ab-474a-938a-d084b1b9b458,POL23381755,2019-06-27,2019-10-21,1177.99,259.67,918.3199999999999,Outstanding
62b2cf84-2dd4-4f8a-ad90-b9d5bc778174,POL39138722,2022-06-15,2022-10-08,1757.83,650.6,1107.23,Paid
de96142b-3406-4e06-bc82-c52da81149f4,POL82129093,2023-11-08,2024-02-06,4284.72,1023.86,3260.86,Closed
987b3b8c-9ad2-485c-b281-ad9d008f1062,POL74038850,2020-03-26,2020-09-07,601.59,319.1,282.49,Closed
67e744dd-9dbd-4e7e-827b-7c3fa1c8e458,POL30680397,2023-08-09,2023-12-29,1610.15,1258.16,351.99,Paid
ecef81fa-6f81-4b50-ac4f-55ff844e3972,POL95676170,2022-05-11,2022-06-07,9709.99,3541.75,6168.24,Outstanding
b2d23fbc-dbd9-406e-914c-a95e7fe60d7c,POL30519110,2020-02-04,2020-04-02,4603.53,1803.29,2800.24,Paid
2ca907f2-60a5-4c82-9abd-8fcbd88927d9,POL47831419,2023-03-14,2023-08-28,6943.59,2842.08,4101.51,Closed
63aab295-c348-49ca-854a-9c038e6a83ad,POL99766207,2022-02-04,2022-03-20,7985.2,3639.31,4345.889999999999,Paid
2f84ec77-d666-4b26-a2d6-435bb0163b4c,POL60166138,2018-08-26,2019-02-08,1504.23,825.62,678.61,Closed
fc1f74c9-482c-48fc-9913-16aad11e7ebf,POL84536726,2018-10-10,2019-02-17,817.88,535.07,282.80999999999995,Outstanding
c7dd4813-0d72-4653-8374-0faebe0c2377,POL99998410,2018-10-14,2019-03-25,2486.34,1763.86,722.4800000000002,Closed
7bd37b7c-640a-4a67-8516-5331a10b623b,POL20088432,2018-12-29,2019-01-13,6757.35,3695.26,3062.09,Closed
27b8f7a0-574d-4b4b-badb-ffcad438d726,POL34691491,2024-08-25,2024-12-29,635.68,461.0,174.67999999999995,Paid
fbe40091-ba7e-4769-81f1-75a30a53f29d,POL01041196,2018-07-20,2018-12-25,1864.23,894.02,970.21,Outstanding
7a9325f5-b55d-4f6b-b865-b749ce042309,POL25047867,2023-08-08,2023-11-02,7661.32,5751.43,1909.8899999999994,Outstanding
5b88572d-7993-4e1c-bca9-77b3bbac6f54,POL67727374,2019-08-02,2019-10-05,2393.16,525.68,1867.48,Paid
0bbaa01f-82d4-477f-b936-9dc56dccc0ea,POL33347036,2023-01-08,2023-04-28,9378.63,5423.82,3954.8099999999995,Outstanding
0ebd5eeb-ae05-44e8-9c37-6cc883740093,POL61529067,2021-11-19,2022-05-12,3791.58,1628.34,2163.24,Outstanding
5113c8e5-1f90-4332-a1cd-f4f226e3500d,POL23916690,2022-03-11,2022-05-02,8867.95,4164.28,4703.670000000001,Paid
4c338500-6ce7-49e9-a108-95b697c48982,POL40971682,2023-09-15,2023-09-28,2512.7,1344.79,1167.9099999999999,Outstanding
1e3f0807-cb17-4fac-8e01-41085d272bae,POL21990376,2021-12-20,2022-05-14,1888.1,743.67,1144.4299999999998,Closed
e4248381-9cab-4fe7-8a9d-9f5f654577ef,POL33401659,2020-10-04,2021-01-18,3801.15,2731.9,1069.25,Closed
ddfce9be-de09-4dce-8f44-06316c488421,POL43645124,2023-08-11,2023-09-27,3412.91,2259.19,1153.7199999999998,Paid
8bd8752f-db84-459a-83f0-63e9d482d1ef,POL84527780,2018-06-17,2018-10-05,7479.58,2181.23,5298.35,Outstanding
b08d17bc-27a4-4da2-b812-d2f70e5b35ae,POL62334089,2024-12-31,2025-03-08,7358.69,2413.1,4945.59,Closed
56e7a0c1-3963-4ae6-800c-c891c992f18c,POL68580740,2023-12-11,2024-01-21,936.59,716.85,219.74,Paid
d91ec53c-80db-4aab-8bec-1a52a5e91fde,POL94457115,2018-01-04,2018-04-25,5648.55,3560.33,2088.2200000000003,Paid
f32fb482-9a4f-4163-acca-151fe5b1079c,POL16312383,2018-02-09,2018-03-01,6013.11,1339.75,4673.36,Closed
880d7229-fdf0-446e-b959-71fc2e2ebc77,POL71625034,2023-09-10,2024-02-04,3622.56,1326.86,2295.7,Closed
f80346b8-cb90-4832-8440-5fc976b71cb2,POL08351718,2019-11-10,2020-03-26,4566.74,1637.86,2928.88,Paid
1f936c8f-62d0-4529-8704-c12a7f376211,POL47596706,2025-06-14,2025-09-01,5554.16,1449.34,4104.82,Closed
d9036f19-c5e1-40ba-9a47-ae34da28ac9a,POL55845963,2023-12-07,2023-12-24,5632.14,3540.65,2091.4900000000002,Closed
ce15d933-8e12-47d1-9d36-3a78e4bdc8d5,POL41101126,2023-07-27,2023-10-12,820.9,616.14,204.76,Paid
d6aa9244-3e3a-4ff1-9cca-4eb48dc59883,POL56108870,2023-06-03,2023-09-13,3581.47,2153.29,1428.1799999999998,Outstanding
259ff105-9490-4df2-9087-69b4c895ccd8,POL24687055,2020-04-28,2020-10-13,353.86,197.41,156.45000000000002,Outstanding
5003d97b-17ba-4c9d-aa01-e21e42ddc41e,POL54371341,2021-07-02,2021-09-15,9966.48,2057.4,7909.08,Paid
467453cd-634c-4e01-bf6f-89e69a13eacd,POL01380836,2018-09-10,2019-03-09,7864.87,5763.52,2101.3499999999995,Closed
edfa1bda-c0d2-4e71-bb68-b1438e95c292,POL23504859,2024-10-23,2024-11-01,5115.93,3736.93,1379.0000000000005,Outstanding
12aaa6f6-512b-42d5-ab62-a3e969411978,POL18987153,2025-08-10,2025-09-14,9598.68,5820.13,3778.55,Closed
0213e562-c317-4434-8866-2d8008754618,POL89173079,2020-11-13,2021-05-10,7346.54,4750.1,2596.4399999999996,Outstanding
ccd18495-ca51-4f40-81c4-0d495bd82724,POL13724453,2023-05-19,2023-06-06,1734.61,752.01,982.5999999999999,Outstanding
5f82f200-0dcd-454d-9b03-7494309ba621,POL59629279,2020-04-18,2020-08-07,398.73,290.21,108.52000000000004,Closed
55a2462a-b15e-48f7-8720-4979f8c432ff,POL70097313,2024-05-26,2024-06-29,2683.2,1687.78,995.4199999999998,Paid
91447d12-0809-452f-a6f2-c039cf5f04a6,POL74154575,2019-06-25,2019-09-19,7491.9,3798.28,3693.6199999999994,Outstanding
e33a0d09-93ca-4df2-955c-c7f167e93fc4,POL05560705,2018-12-09,2019-03-14,6170.05,1282.91,4887.14,Paid
57e40772-0dc1-4d5f-b919-774adb93fc1e,POL55615516,2022-03-13,2022-08-24,508.7,243.1,265.6,Paid
f87301f6-bdb9-4142-8ccf-9ea2e732ecf5,POL21182502,2021-11-21,2021-12-07,8982.29,6649.51,2332.7800000000007,Outstanding
1183dd3d-a622-4035-9351-101eccba992f,POL98125666,2023-04-20,2023-05-11,7465.5,2033.43,5432.07,Outstanding
fa0ee0b5-34e0-493e-a3e0-d57c4efae201,POL82899407,2019-09-11,2019-12-10,3506.39,1115.33,2391.06,Closed
5d7f3396-e778-4978-886d-20303b6d18db,POL57543491,2023-04-05,2023-04-14,1056.76,812.6,244.15999999999997,Outstanding
170b2c67-e43f-42e9-951a-0c6b8681cf64,POL11256796,2025-09-07,2025-10-06,905.27,455.38,449.89,Paid
a06a20ed-30f6-4da8-a556-02ba991164de,POL60538657,2020-12-16,2021-05-22,4173.25,1766.97,2406.2799999999997,Outstanding
9e58e896-b093-41c0-8e4f-c85841b09d99,POL83652486,2023-10-30,2024-02-20,522.15,258.93,263.21999999999997,Paid
4b0acaf3-4b31-43f4-a7ce-d2ebbe4d5b07,POL59385244,2023-09-19,2023-11-23,7270.33,2865.7,4404.63,Paid
598e813d-0c80-40b1-9a77-23ac899380bf,POL92409517,2019-06-14,2019-07-26,4771.76,1515.27,3256.4900000000002,Closed
79293f52-8eba-47ce-ab41-7aa047d9f445,POL10866702,2018-03-22,2018-04-25,6163.74,4144.59,2019.1499999999996,Paid
6d899748-a4d6-49a7-b0cb-4dff5a4d85f1,POL12200722,2019-03-23,2019-05-12,2054.75,637.42,1417.33,Paid
8ae141dd-b04b-4dc5-8547-2028fcaa8ef9,POL51918226,2023-06-09,2023-07-06,703.34,472.43,230.91000000000003,Outstanding
76bfb11b-da11-426b-b140-d664f60408f0,POL54782767,2018-07-02,2018-09-05,4819.04,1337.91,3481.13,Closed
3364c9b3-e2dd-489a-b080-f6e19e6c6227,POL44758745,2025-01-09,2025-02-13,4824.24,1029.01,3795.2299999999996,Paid
680b9fcd-e5f0-416f-86e8-f778bfae4419,POL82774879,2022-08-20,2022-10-29,3194.15,904.31,2289.84,Paid
83f36d6b-321f-498d-b843-8b4aaacaa869,POL23012677,2022-01-18,2022-02-13,7061.59,3567.97,3493.6200000000003,Paid
10833e35-66d6-4d56-870f-bd4f865bb744,POL66400356,2019-07-23,2019-12-12,2378.57,917.18,1461.3900000000003,Paid
20680ae8-629c-4716-bb31-fee54a074afd,POL98778315,2021-08-08,2021-12-01,2142.89,1483.77,659.1199999999999,Paid
936a72b8-51fb-4af2-8038-eb49f5aedb13,POL43938936,2018-08-15,2019-02-03,123.57,75.63,47.94,Closed
df5c70ea-a46b-4c5e-a39b-b69711f699ab,POL00204518,2024-04-07,2024-09-17,3471.73,1901.09,1570.64,Outstanding
f951714e-f836-4934-a69c-c8f0560b9ec4,POL95276834,2018-09-18,2018-11-13,4494.49,2389.44,2105.0499999999997,Closed
a9fa0b76-94d1-4fcb-8c8a-30b5599299a5,POL99129391,2025-01-16,2025-01-19,4322.8,2247.77,2075.03,Closed
82c6ac2a-d063-489d-91fe-f8c1c32704eb,POL07785898,2020-02-21,2020-08-19,7671.69,4847.76,2823.9299999999994,Paid
4e5ce3d6-e155-44ec-8d5e-36818962fa8f,POL68273304,2023-03-21,2023-04-04,9139.55,3783.87,5355.679999999999,Paid
9191ff8b-69e0-44e1-be21-32a0c04404ec,POL43749312,2024-05-15,2024-05-29,4845.36,3681.24,1164.12,Paid
f9f68ceb-ea40-42de-8351-0660be3d1ca4,POL10636319,2020-03-10,2020-05-24,8443.53,3185.31,5258.220000000001,Closed
fa0babf8-b3dc-4603-8b91-ad65a9e54e41,POL10833823,2025-08-15,2025-08-15,1501.47,932.36,569.11,Closed
bf310520-30ab-4f47-b501-31adaff7a63d,POL78145565,2018-07-11,2018-10-15,1012.22,361.94,650.28,Closed
a71995b2-6945-4038-a9d6-6cad272f3b49,POL99633068,2025-08-26,2025-12-29,8803.68,2802.2,6001.4800000000005,Outstanding
93a79f36-3d75-44a9-9852-135965e369f5,POL90947985,2024-02-18,2024-06-12,8374.53,2868.05,5506.4800000000005,Outstanding
769f4263-ff2c-4b97-baad-96404bab56fb,POL81030298,2022-11-01,2023-04-30,414.35,253.14,161.21000000000004,Outstanding
b7f57c12-815b-4196-bf60-f79f01564122,POL94825831,2025-08-05,2025-09-23,632.96,399.32,233.64000000000004,Paid
b186224a-7f75-467c-901b-163d1f67ffd9,POL22166548,2019-03-01,2019-07-15,610.9,201.59,409.30999999999995,Paid
276dedf8-fbfb-496b-8ec6-3a5e1a9016fd,POL43259006,2021-04-15,2021-06-09,3110.99,788.72,2322.2699999999995,Paid
356a2018-94bf-4d88-abe7-8012b3b87c53,POL95184356,2023-11-23,2024-01-25,9689.61,6320.92,3368.6900000000005,Paid
7ba1c780-2e63-400a-9a89-25e511cc8428,POL39339286,2019-07-10,2019-12-25,4917.23,2284.05,2633.1799999999994,Outstanding
ab643d0c-b04a-4546-a16b-de81a0d76fc7,POL81710897,2020-03-29,2020-05-31,5845.98,2030.0,3815.9799999999996,Paid
47d650b4-0d14-49c3-be74-d0ab531962fa,POL39702945,2021-01-09,2021-06-30,1639.5,1282.95,356.54999999999995,Paid
404878cd-a27e-4259-baf5-f2ae00abee09,POL70869079,2025-10-05,2026-02-26,4639.71,2167.69,2472.02,Outstanding
9316ad6a-9d85-4dd0-8749-2e0fa281644b,POL27860510,2024-06-08,2024-09-20,5685.81,4340.18,1345.63,Outstanding
0c689303-07b3-4434-9364-1377c8c056c5,POL63352122,2022-07-15,2022-07-23,9189.37,6619.25,2570.120000000001,Closed
60bca70f-ede6-48f4-bb87-e2b07bc8f17f,POL42029979,2019-04-19,2019-08-22,8994.28,4844.14,4150.14,Closed
b3b3bc22-9d16-4297-9353-ec612b159f40,POL42648099,2024-08-25,2024-08-31,1159.31,866.41,292.9,Paid
29abb79b-388e-4f2b-b629-f8acdd7bc9c7,POL27446169,2022-12-23,2023-06-13,7634.14,6017.21,1616.9300000000003,Outstanding
90857f15-f4f9-43b8-87e6-ed897a9d287a,POL44486279,2024-05-21,2024-06-16,3443.32,1066.32,2377.0,Closed
d7461843-c59d-4c0b-ae0b-328f3898fabe,POL89995893,2019-09-07,2020-01-13,4443.34,1914.24,2529.1000000000004,Outstanding
12b542be-0524-47ab-8f3e-60c31f39e8c3,POL27955704,2023-02-23,2023-07-20,415.58,279.63,135.95,Closed
83c00357-0be7-4759-a847-cd585b540482,POL65642086,2024-04-29,2024-05-11,1291.97,847.48,444.49,Paid
d9071615-80b9-4908-ad58-19e5fcc1e171,POL17011342,2024-10-10,2024-10-13,4469.99,3380.07,1089.9199999999996,Paid
86791253-7ad3-4f20-a675-aa8d3c011d22,POL31267076,2023-09-06,2024-02-09,4403.9,2576.32,1827.5799999999995,Outstanding
921f9ab3-5921-4695-83b3-12b98ebbd27b,POL35473832,2018-11-10,2019-03-07,5653.72,3328.0,2325.7200000000003,Outstanding
13e4919d-308e-4978-b683-cb537ef48699,POL89914699,2025-12-06,2026-02-12,7089.23,4720.82,2368.41,Closed
6013863d-09f3-4c4d-8121-a42af93ce649,POL44694858,2018-11-09,2018-11-13,4429.83,2493.98,1935.85,Closed
be6e9ff1-01c5-4fad-9d48-1ac8f5b027a4,POL57400724,2021-10-01,2022-02-27,9080.49,5256.63,3823.8599999999997,Outstanding
839a1098-42ea-472a-bb19-b87ccafe72ef,POL41797743,2023-04-19,2023-07-27,9676.88,4443.57,5233.3099999999995,Outstanding
3b99a34e-f8ae-4f10-b68a-319feb7d3458,POL47948513,2024-11-17,2024-12-31,7040.68,1730.13,5310.55,Outstanding
3cdc4f92-e140-4788-8021-ec7b3a29ced4,POL19868830,2024-01-03,2024-03-10,4760.7,1565.53,3195.17,Outstanding
e5caae9f-e4d3-4845-9d15-73dc2e829eb2,POL53824123,2019-10-11,2019-11-23,9300.2,2078.79,7221.410000000001,Paid
f120e82a-95a5-402a-9986-c02a5a30b6eb,POL32865356,2018-01-19,2018-07-02,1174.28,682.95,491.3299999999999,Closed
698d4ba3-a293-4d41-9f47-8b76b3cb10ad,POL47271268,2024-02-29,2024-05-10,7529.28,2743.22,4786.0599999999995,Paid
544a7b57-3d02-4b88-816d-2c4b40dbe0eb,POL60696091,2023-04-24,2023-07-07,1838.51,828.07,1010.4399999999999,Outstanding
97926414-a2ba-40be-b515-cc78b9a61a0e,POL55290885,2019-12-25,2020-06-22,5916.76,4447.09,1469.67,Paid
07051771-585f-4a58-a3f0-668210933821,POL01300838,2024-12-12,2024-12-16,8460.13,4756.66,3703.4699999999993,Paid
b43fa588-4e1f-44d3-ab23-91dc9718c057,POL27109078,2021-12-28,2022-01-29,8898.15,5925.02,2973.129999999999,Closed
34e934d9-bbbd-4281-aabc-2ab8bcfcfb54,POL51007261,2020-12-12,2021-03-11,337.64,202.84,134.79999999999998,Closed
5fc37e64-34fb-4b0c-ba63-5c95e3eac8d5,POL95158215,2022-08-01,2022-08-01,661.02,141.56,519.46,Outstanding
599a3d77-1744-4432-92e6-1101b353889b,POL64696543,2019-08-17,2019-09-06,2878.67,1492.11,1386.5600000000002,Closed
1079b532-ef46-4831-a0e5-c1db57c28bcf,POL71873932,2020-04-05,2020-05-08,8228.49,6464.05,1764.4399999999996,Closed
3bf7fcfc-d0bb-4352-a734-af1f316ca235,POL80190000,2022-10-28,2023-03-23,7694.91,2468.36,5226.549999999999,Paid
58ef67aa-b716-40a4-80cf-bc76d8f26a90,POL73494968,2019-08-31,2019-11-15,5781.17,1518.82,4262.35,Outstanding
cc7da093-509a-4608-90b9-5a0ee527eec6,POL97239775,2025-02-03,2025-05-12,4570.85,1220.65,3350.2000000000003,Outstanding
470f3da5-4b26-4a97-b3c8-1aa68d323c90,POL95135156,2020-09-26,2021-02-27,6072.87,3439.08,2633.79,Paid
b0608132-7623-4d07-baae-c206b077468f,POL12359072,2024-03-30,2024-05-06,346.31,177.44,168.87,Closed
b4ac53ce-e406-473a-a814-f3657b426a5d,POL68670272,2020-10-08,2021-02-15,4565.37,3488.77,1076.6,Outstanding
ccdf2df9-c3eb-4c10-ba5e-717a6e912470,POL20952615,2019-03-21,2019-05-01,8401.96,5273.54,3128.419999999999,Outstanding
0bc48740-e167-40a7-aeeb-7b390f021037,POL02913777,2019-05-24,2019-08-08,1936.34,973.27,963.0699999999999,Closed
c5766185-8c67-4d5b-8b2f-720449bfe49a,POL52751974,2022-05-24,2022-06-20,1199.1,340.21,858.8899999999999,Outstanding
09e12d78-219a-43f9-8d63-99b515b18fff,POL51161160,2023-09-27,2023-10-16,9872.8,2691.62,7181.179999999999,Paid
65ab86c0-1f66-469b-a88a-90e924704181,POL35613113,2018-01-23,2018-05-22,4252.62,2038.72,2213.8999999999996,Paid
b6f6ae32-fc03-4b07-ba2f-3d583de64aa8,POL02184549,2018-03-26,2018-05-07,7488.91,4051.88,3437.0299999999997,Paid
95dc8c68-5f8b-4632-b032-bc595dbbed38,POL62968832,2025-12-21,2026-05-17,8030.06,1837.59,6192.47,Outstanding
6c9853cb-f34b-4659-ad83-8fb129d1b8b2,POL20606538,2022-08-12,2022-11-25,3094.7,1984.19,1110.5099999999998,Paid
0cb64e75-3b75-40cb-aca3-5e03732cd0db,POL52274945,2020-04-15,2020-08-28,5272.29,3914.88,1357.4099999999999,Closed
0023c10c-dace-43d1-bd96-46cdffb51270,POL32497046,2021-04-07,2021-04-25,516.16,320.99,195.16999999999996,Outstanding
c3b81ad7-d88a-40fb-86d2-b5618048aaa1,POL97337839,2023-03-03,2023-08-28,6943.82,4498.56,2445.2599999999993,Outstanding
7aa5df34-cad7-415c-86fd-bd17e4341ad8,POL43622984,2024-01-29,2024-07-12,2845.83,902.53,1943.3,Closed
e9d3565d-d597-432c-847f-6a94da231bfb,POL52689163,2019-07-21,2019-10-14,7367.37,1681.1,5686.27,Closed
6b52a93e-2eae-4315-a708-7200046dc8e1,POL11302656,2025-05-09,2025-09-21,4497.54,1048.29,3449.25,Outstanding
93665327-ddbc-4ef5-90dd-0099b51747c4,POL04357289,2019-04-17,2019-10-04,9863.63,2154.6,7709.029999999999,Closed
3198ad06-2594-4565-b062-d67763f3c67d,POL03030452,2019-10-26,2020-01-17,5817.27,3422.8,2394.4700000000003,Closed
7437a91b-1a07-4abb-86aa-9f4363862c5c,POL99955767,2023-10-16,2023-11-01,2488.68,965.16,1523.52,Outstanding
1efdef07-6d45-4311-83d7-282169d901e3,POL01425157,2025-07-20,2025-10-08,8254.84,2851.79,5403.05,Outstanding
1bb4fb03-c70e-45ed-83e3-01ebb13b8b19,POL28892858,2018-03-09,2018-06-12,2981.78,1374.3,1607.4800000000002,Outstanding
769a512e-766e-421e-ad3a-830ceb5738d8,POL67239430,2024-11-29,2025-02-20,1603.0,1111.04,491.96000000000004,Outstanding
725d5fa7-6798-401f-8a3e-d8e1e5a19ca4,POL14968798,2021-04-02,2021-05-08,3577.04,1218.42,2358.62,Paid
de2c37d5-fc80-4b37-9a59-54d38bd1ee0d,POL50925539,2025-05-13,2025-09-29,9285.39,3362.29,5923.099999999999,Paid
fbb39b6d-dac1-44fb-be70-9c7df434bf8c,POL77976117,2024-11-10,2025-01-11,1947.37,942.07,1005.2999999999998,Closed
b265eac3-f0bb-4f58-893a-f4bf70f4330a,POL03581870,2021-08-16,2021-11-12,3912.87,1325.55,2587.3199999999997,Paid
446dda56-66c9-4b2b-a6d9-c6df696a3562,POL59199950,2019-12-15,2020-04-09,8424.56,5783.25,2641.3099999999995,Closed
a5906ff3-22c3-487c-bb52-d21d4b889a1a,POL67277247,2018-12-18,2019-05-02,6063.74,2115.14,3948.6,Paid
