entry_id,posting_date,policy_group_id,account_code,description,amount,dr_cr_flag,source_metric,export_status
d9eb1911-4bd5-4918-9c49-66eec225cfe4,2025-06-30,GRP12946,AC45147,Fire thank key.,-41387.59,DR,CSM,Posted
c74a2cd6-b9c4-40ee-ab54-b0f63b08fa56,2021-01-23,GRP14082,AC36613,Probably page.,13757.67,DR,RA,Rejected
bc0942c4-938d-4bd0-ac8b-51d12de6cc46,2020-06-17,GRP66598,AC77671,Hear such ground.,-32692.55,DR,Claim,Posted
474ee3d4-7ea4-4e6a-bde1-6cbbf5602235,2025-08-28,GRP42360,AC09146,Cup tough.,-2866.13,CR,Claim,Rejected
191e07af-dbf8-4785-ac2a-bf38875c5a3c,2022-02-24,GRP10559,AC54802,Letter ready.,-12236.28,CR,CSM,Ready
a62dbb86-5fdc-482e-b74f-af65e557d72c,2018-02-16,GRP52488,AC87083,Skill rest approach executive letter.,-9349.44,CR,Claim,Rejected
c2fbc745-eb04-4ac2-9f4f-105c58fd6a86,2024-12-19,GRP85725,AC25342,Trial dinner ball more.,-20331.99,CR,Claim,Ready
2d4f2fa5-b68c-44ca-8555-28b65f05499c,2021-08-04,GRP74736,AC63315,Cause make.,-42643.73,DR,Claim,Ready
0061c1a8-37b2-47ce-9b01-7521630aa098,2022-07-20,GRP55499,AC81346,Local draw quite likely account.,-48292.92,CR,Claim,Posted
98eb16bc-ab1f-4263-8a5a-26fa58fc191e,2024-05-12,GRP66607,AC06180,Pull rock.,6955.2,DR,CSM,Ready
a7a2de7f-d0b5-41e3-a9a4-8821c8185eff,2018-02-13,GRP11364,AC40158,Draw can feel on little.,8339.92,DR,CSM,Ready
18b62a45-3adc-4d8a-9bbc-0f055d7e529e,2025-02-02,GRP30552,AC35799,Production foot financial protect.,19560.67,DR,RA,Rejected
f2e551d7-9021-4e26-ab6e-d82c03e30a70,2021-11-23,GRP41230,AC69028,Open line.,5264.48,DR,Claim,Ready
6fe63b8a-df67-4ffa-8bf0-d6265e1bb3bd,2018-11-01,GRP34314,AC92931,Soldier Mrs eat ability.,42344.86,CR,RA,Rejected
2114ac9b-4aee-4c2e-b714-bc64e66465aa,2025-07-05,GRP48149,AC54030,Ask speak information.,394.96,CR,Claim,Rejected
3d0f4e69-b3bb-4ac6-80c6-8d7c66361303,2023-03-15,GRP85389,AC57173,Listen form force especially strategy.,-19483.64,CR,CSM,Posted
10470304-c768-4b8d-aedf-90f80710fc1e,2018-05-15,GRP70694,AC90373,South production economy.,-19621.82,DR,CSM,Ready
758f9e08-3792-40a1-b5fc-88870ff91b05,2023-08-24,GRP75746,AC71045,Since what customer.,12450.26,DR,CSM,Ready
0b0a4b9d-9e6e-4e59-8a11-e7bfc4a0d15c,2018-11-07,GRP76666,AC40776,From goal begin.,-32258.99,CR,CSM,Posted
081df222-1a08-454d-aa48-7802dd2ae266,2025-01-04,GRP00243,AC98588,Tell than.,37122.37,DR,Claim,Posted
7db73fbc-1232-4210-b307-92afc0e7ea89,2025-08-25,GRP32741,AC39289,Of ability attention boy public.,-24305.18,CR,Claim,Ready
1507e2f8-ff05-4377-a103-8bc2f5a06004,2018-08-29,GRP08781,AC04385,Church benefit young expect question.,27385.87,DR,Claim,Rejected
8925737f-f2d0-4d45-8cf0-c204485f18e6,2018-07-12,GRP95947,AC38212,Almost huge personal.,20025.64,CR,Claim,Ready
6bf6ed43-6d90-401f-a778-4f6bb645530c,2019-09-03,GRP19652,AC33535,Join party draw.,48245.33,DR,CSM,Ready
18aed3cd-7340-4180-9343-d6d5faf12914,2021-03-14,GRP58604,AC08975,Green such answer stop police.,-43640.54,DR,CSM,Posted
ba519a18-2016-4a85-a63e-d3925d0155ac,2025-03-12,GRP53596,AC24110,West wife my.,-1309.0,DR,Claim,Posted
fe601315-21ad-4585-8b46-50a47bf7ac87,2025-03-29,GRP39231,AC36586,Training forget dinner.,1363.08,DR,RA,Rejected
bb529a75-5903-4d5c-8f31-8988e6356420,2022-07-12,GRP91555,AC05840,Trouble become experience why employee.,-11803.76,CR,Claim,Ready
352550f6-e146-4817-b13b-ea8a2592c26a,2020-02-27,GRP92282,AC25103,Suddenly thought.,47441.06,CR,CSM,Rejected
d1ec7135-be38-46e0-a464-68e83a947423,2021-05-06,GRP45053,AC87951,Congress purpose.,23805.57,CR,Claim,Ready
0d43aaa4-b72f-48b0-a5ce-868e7a849047,2022-01-16,GRP56239,AC52116,Mr mean plant.,-11558.17,CR,CSM,Rejected
ac79739b-597d-4888-98a7-609b63401c6b,2018-08-31,GRP76728,AC81416,Cover PM court.,29277.35,CR,RA,Ready
b08f9ae1-de52-43ec-b279-615806588e0a,2023-02-19,GRP29173,AC29835,Some fly remember article.,-11213.07,CR,Claim,Posted
a63472ff-5bf8-44b9-ba27-ab9b5af64b97,2020-11-09,GRP82811,AC23315,Within design show kid.,11342.58,DR,Claim,Posted
22bb7ebe-848c-451b-b7ae-3eeb26a3cea1,2020-02-04,GRP81347,AC68177,Receive probably.,-41865.62,CR,RA,Rejected
60ea7ab5-f307-40f2-b83b-19f371dc05bf,2020-08-12,GRP80720,AC01064,Well contain economy.,-25125.15,DR,RA,Posted
ebc9a498-703b-430b-966b-68362ebad81e,2018-03-25,GRP09855,AC37177,Group truth mouth.,49111.01,CR,RA,Ready
b6cb9ed3-bb0c-4f46-8d6d-469994929396,2024-06-09,GRP90130,AC74600,Create performance education.,4304.86,CR,RA,Rejected
35500877-1dcb-402a-893d-6f78db91b197,2022-04-19,GRP35908,AC86366,Give available expert.,12230.9,DR,Claim,Ready
70b305f6-9df1-48ab-9dd4-8fcd99089305,2021-07-09,GRP03993,AC67961,Under course last.,34861.13,CR,CSM,Posted
18818014-148d-4874-b13e-8a74e9abc3df,2025-12-17,GRP71291,AC83324,Foreign do.,40019.3,DR,Claim,Ready
552a293d-f2a7-4db2-ae99-bb2caba2ab0f,2018-02-10,GRP66988,AC21488,Senior help film.,35000.85,CR,Claim,Posted
112aae87-c414-4ccb-9b58-970bd69fcb60,2021-12-14,GRP42564,AC70766,Page hear effort on.,27546.29,DR,Claim,Ready
47369264-3979-4a1b-96b2-3de9145f92ee,2025-05-02,GRP59820,AC96552,Recently could dog dinner value.,-27643.4,DR,CSM,Rejected
f84d8f6b-5ad2-41c5-b2ef-876ef5f8d7d8,2019-01-15,GRP40772,AC68741,Author audience stock.,-22361.12,CR,CSM,Ready
06889ec7-8973-4056-9a0d-bbb3f68005bf,2018-11-26,GRP24722,AC07380,Economy anyone detail within.,39111.87,CR,Claim,Rejected
cd6343ec-2950-46c3-a834-651b246fb791,2022-01-09,GRP19714,AC08298,Camera suffer mention.,-15570.75,CR,CSM,Posted
f0c49085-3c87-45dc-aa39-9f0182760d71,2025-01-21,GRP82016,AC07050,Economic unit to focus number.,19701.22,DR,CSM,Posted
20c6ef51-7d7a-490a-82eb-a19ab45a9757,2025-05-31,GRP84252,AC13477,Believe south improve office.,20485.06,DR,Claim,Rejected
cbc726a7-7fa8-4401-85ed-e648d2bfbefb,2025-10-28,GRP15480,AC92539,Actually push project from last.,39024.31,DR,CSM,Rejected
3aca5bbe-4432-415a-beae-68f738c084c9,2019-12-14,GRP99036,AC66423,Trade accept between store.,42107.71,DR,Claim,Rejected
8458cdfd-c417-4a58-ab93-0ac6e317d121,2019-01-21,GRP47075,AC90565,Upon deep leg traditional.,-25627.83,CR,RA,Posted
53588f2e-454a-48ee-b92a-1373dd498f32,2025-05-20,GRP69182,AC25655,Allow understand ever west two.,2273.11,CR,CSM,Rejected
5974cd3b-0d97-4539-a86b-9055b064c107,2021-02-23,GRP64543,AC70213,Production small already and account.,-5003.01,CR,CSM,Ready
62a0fa7c-3359-4221-8cbd-624ddba8bb5b,2019-08-30,GRP64612,AC33261,Test wonder someone.,-4538.51,DR,CSM,Posted
281776c7-f1d5-4dc1-b0c0-900951488952,2021-08-07,GRP63843,AC93889,For factor reduce list.,24504.97,DR,CSM,Ready
541fed0a-ec39-4e86-84e7-f8474ec324cb,2025-02-14,GRP93843,AC63617,Power forward ok similar front.,-7130.32,DR,RA,Posted
98245c27-bcad-4fa0-a66e-5c87d3fb32e7,2018-03-27,GRP89931,AC95897,Open mission read hour.,-28525.84,CR,CSM,Rejected
dcccd005-50f3-4537-a909-d9449f9960d9,2021-11-16,GRP66541,AC86250,See almost actually.,-33045.08,DR,RA,Rejected
3533927f-509a-4d3b-8288-67c032bbdfec,2025-11-09,GRP82087,AC37689,Feeling lose trip third.,6577.87,CR,CSM,Posted
d782e50c-f374-4da4-b272-86e610c7e7d6,2024-11-09,GRP78603,AC09472,Nearly candidate.,-25399.88,DR,Claim,Ready
1c5f6495-7d7c-49d2-ade9-29bfc1059d87,2025-09-27,GRP37377,AC88957,Section bag kid.,44214.1,CR,RA,Posted
e28ef8ad-807b-4be5-a2ab-7352fb809556,2018-02-25,GRP50857,AC61516,Next nor health.,42874.52,DR,CSM,Rejected
7acf1060-bef2-4b1c-8515-b83e975ae8f9,2023-02-25,GRP04354,AC62645,Yeah ready.,8701.21,CR,Claim,Rejected
a8d9315f-345f-4135-a1bf-0e5f78ad077a,2022-12-16,GRP19771,AC06660,Rule note.,-33394.12,CR,RA,Rejected
85dbc52b-228f-42d6-a4dc-85a68156b90b,2018-04-04,GRP55771,AC99837,Politics factor reveal culture dinner.,21699.63,CR,Claim,Rejected
97f9ea66-2d6e-4535-b8b5-c91512d9b15d,2024-02-25,GRP01056,AC35006,Speak return manager business.,-34809.39,CR,RA,Rejected
012c01da-5f3d-4e1b-a58a-87932176b4be,2021-11-12,GRP97334,AC88646,Why hard personal.,26920.4,CR,Claim,Rejected
9005dce8-0dd2-4e78-9941-96708cfc5e5e,2024-11-20,GRP12936,AC04545,Subject truth physical people.,46748.1,CR,RA,Posted
a0be5c20-43c2-4c24-a4cd-2f82f37bb2fb,2022-11-22,GRP25403,AC18738,Small sea international.,-14755.89,CR,CSM,Ready
d0da69cf-7738-49ff-8c2f-34c4e8b02a23,2019-02-09,GRP34689,AC27295,Woman issue about.,-13606.73,CR,Claim,Posted
c6f20e2f-afeb-4a93-91df-fee0a2345369,2019-11-05,GRP70705,AC87632,Able individual speech could.,39626.55,DR,RA,Ready
b62ff8a3-952a-48e4-87f3-4321add401dc,2019-09-27,GRP52989,AC12200,Family understand participant commercial front.,44335.75,DR,CSM,Posted
9348682f-d31d-41cd-9c98-7c921bf6df5f,2023-04-12,GRP71234,AC56045,Attention contain president property.,1886.45,DR,RA,Ready
dd561787-f321-43fe-9964-88f142c96f7c,2018-06-14,GRP78526,AC85000,Hundred time father Mrs particular.,5535.75,DR,RA,Rejected
25c84773-e58a-4d3f-8696-0930a9c9ddd9,2025-01-07,GRP67117,AC77201,Allow laugh.,4062.16,CR,Claim,Rejected
ab1a9cf7-30ff-4374-9b09-8b52eb25f6fe,2021-01-21,GRP91493,AC15635,Suffer audience manager see line.,-49497.0,DR,Claim,Posted
957bc709-0839-4162-991f-262efd9a545d,2022-05-17,GRP05511,AC35210,White cultural.,-15356.16,DR,RA,Rejected
16aeebf4-b7d5-4b8c-9c70-1969bd61bed4,2021-05-25,GRP15988,AC08078,Hand finally follow.,-49597.57,DR,Claim,Ready
ba7c9145-4897-4d98-80d5-8bfcecbfc92c,2021-07-01,GRP63079,AC47715,Per year fall matter.,-18072.54,DR,CSM,Ready
5ec1f0c3-77c9-4e1f-ae4e-5a6143d27fdf,2020-05-11,GRP98274,AC76157,Money myself though.,-36881.47,CR,RA,Rejected
07442934-ab35-472d-948c-8e8e202335dc,2021-10-03,GRP91585,AC19339,Knowledge officer.,4344.91,CR,Claim,Rejected
a45b051e-81eb-46f7-920b-011cdd935cf7,2021-05-18,GRP06522,AC34905,Pretty economic send.,-6480.93,CR,CSM,Posted
339fd28c-ffd6-40a3-9899-d50f39a84f13,2019-01-25,GRP53053,AC51560,Stand air fall.,38018.37,DR,RA,Rejected
5533994e-140c-4ec0-b49e-eb70c70fbb8e,2025-08-28,GRP76954,AC38468,Kitchen give fund.,-9054.01,DR,RA,Rejected
7ae14134-52a5-4a53-a197-ad94843b6871,2021-08-30,GRP11176,AC95669,Speak run.,-48801.09,DR,CSM,Rejected
7215a280-eaf3-49be-8295-82b6e84d8b21,2022-07-28,GRP19204,AC63514,Staff player tell.,36342.14,CR,Claim,Posted
7bb37e53-f07b-4f6a-a288-dc278f18b050,2023-11-06,GRP92339,AC20430,Lead speech bad.,44863.83,DR,RA,Ready
ad00e599-7d3c-4eb8-9a7f-58c2aa690972,2021-02-14,GRP92359,AC90339,System Republican entire.,-12717.44,CR,RA,Ready
96ed5a61-d173-4f0e-9525-402f2d01b7d0,2025-12-11,GRP97715,AC40100,Personal movement try get.,29650.93,DR,RA,Ready
cf03fa4c-ccd9-44d9-be59-1c836d393938,2018-11-11,GRP87419,AC36040,Old trade.,-17367.47,CR,CSM,Rejected
c8f3f269-b5f9-4d1c-a178-fc0ea80d5371,2020-12-02,GRP68031,AC32704,Somebody good week that.,-24815.28,DR,RA,Ready
b3f01810-612a-4051-b589-ab2f036c2776,2019-01-09,GRP58274,AC10752,Shake fast gun American.,-21031.63,DR,RA,Rejected
f221548d-ecc9-4a51-95ba-aef97b4736e5,2021-10-25,GRP67014,AC09060,Rule language turn.,41964.92,CR,Claim,Ready
ccc27a8d-f0a5-4f7c-afe0-09cb34a71b2b,2022-08-19,GRP30322,AC09715,Create bill rate.,36747.1,DR,Claim,Rejected
feb045a4-8218-465c-9191-2d5b74c5be7a,2025-07-04,GRP40937,AC01960,Road prevent.,47057.48,DR,Claim,Rejected
a353ecd3-4fbe-4c41-a808-95972050acf7,2023-03-05,GRP30697,AC51821,Remember floor effect.,16166.83,DR,Claim,Ready
b1f3ad4a-cd10-4054-9a71-8b67a6baa93c,2022-12-03,GRP84969,AC80262,Focus difference ability heavy.,24617.0,CR,Claim,Ready
64c132ae-e7ab-4346-aa76-6477eb243342,2023-10-30,GRP29309,AC81915,Company nature.,-8211.23,DR,RA,Ready
54694850-e9ec-4e63-992c-3b487bf3b647,2021-10-30,GRP51017,AC89642,Wind response.,-36202.46,CR,RA,Posted
ceb9918b-a81e-4444-b945-4b4762842441,2025-06-04,GRP56859,AC05825,Authority resource.,30983.27,CR,CSM,Ready
1edbcee5-029e-4278-aa1e-a352840fbd74,2018-07-11,GRP72740,AC52911,Usually meeting recently.,-9948.61,CR,RA,Ready
cc9e4963-6561-4b9d-8d2e-200bba18f184,2025-08-26,GRP34314,AC71720,Blue usually something while.,29538.99,CR,RA,Rejected
5d25ea89-bd56-4c75-a608-8e38c68c48a3,2025-09-07,GRP82849,AC22223,Write head low kind.,-49883.64,CR,RA,Posted
30a2fa45-e9f7-4adf-b1eb-9752acfa9bf1,2025-08-15,GRP13631,AC86799,Realize white.,-44771.06,DR,Claim,Ready
9986af45-13d3-4169-9275-17551600a34b,2021-09-03,GRP68016,AC17362,Nature knowledge there say behavior.,19293.28,DR,CSM,Posted
e5f35e17-d811-41cc-8583-da86e570fb8b,2022-08-25,GRP63575,AC21616,Might issue human personal.,21835.48,DR,CSM,Posted
8163a692-b181-49af-abb2-b901c26b5951,2020-11-22,GRP94125,AC98485,Better relate.,7223.72,CR,CSM,Posted
5c52387e-a22c-4d68-b6b8-7b016425a014,2024-11-14,GRP95031,AC08246,Else turn foreign drive.,8851.48,DR,RA,Posted
a337d75c-2a62-4e9e-b032-3e5cf4e07551,2021-01-01,GRP63624,AC52385,Peace who however wife family.,8904.26,CR,RA,Ready
58109d00-7a0d-483c-8377-f2d1336739d2,2023-04-06,GRP91418,AC63365,Somebody hospital support remember.,5852.78,CR,CSM,Posted
fb7eedbd-c7b7-415f-a9a4-e686a9e5b33c,2024-04-11,GRP48466,AC44691,Inside hit short provide daughter.,21926.12,CR,CSM,Ready
72895637-1601-4660-9e41-f142ac93dcc3,2022-01-07,GRP23859,AC95679,Or second control factor.,27119.83,DR,CSM,Posted
1a1727fb-8115-48d6-bc2e-001e0c713af3,2025-04-28,GRP81612,AC06094,Natural continue writer respond.,1058.89,DR,CSM,Posted
eeb154b5-2b49-4b1d-89b8-65e9c2a72233,2024-04-26,GRP51348,AC89238,Reflect item.,-6061.05,DR,Claim,Rejected
6636abac-91c6-4d23-974b-a4a013ef4e22,2021-01-22,GRP31737,AC54835,True space increase.,-2931.46,DR,RA,Ready
14db830f-c0d7-4439-8e28-d5d72698e552,2025-04-03,GRP90090,AC14199,Choice party some interest.,-7061.3,DR,Claim,Ready
69b53482-64ba-4ef0-a509-9d2ad6c444f2,2024-11-15,GRP44069,AC57494,Safe call project place.,-22163.17,DR,Claim,Rejected
65d4413c-ac31-414c-9398-f1c2412f8dca,2022-06-22,GRP98654,AC76012,School brother others teach.,-12529.26,DR,Claim,Posted
616db7a8-5a6c-41b8-a870-ebd31eeb5d52,2020-09-24,GRP80238,AC77446,Newspaper force investment woman.,25072.74,DR,CSM,Rejected
5ba6bc8e-1a2c-44da-a99a-4183e47cbf93,2025-12-17,GRP76474,AC30646,Technology east oil.,-13153.55,DR,Claim,Rejected
35ad7c3d-7434-47ec-bfec-e15a3eb26ee5,2024-08-15,GRP90036,AC74812,Race plan study citizen.,-38426.57,CR,Claim,Rejected
ed9d7940-f665-479b-9090-251a5f0dba7c,2024-02-11,GRP52116,AC38013,Note leader degree.,18881.82,DR,Claim,Posted
096025a5-8064-4f20-936f-116d182ba70e,2025-11-06,GRP40937,AC67157,Soon down prevent.,-24811.26,CR,RA,Posted
03b761b9-8783-4867-ad4b-a545faa51478,2020-07-02,GRP70520,AC94495,Mr least deep stock.,-17127.21,CR,Claim,Rejected
f5cc6020-601c-425d-a240-229cbf603899,2020-05-09,GRP22086,AC47487,Human carry including star energy.,37171.47,CR,CSM,Ready
7b43df1d-7dc7-42ea-aadd-70ca53fb7d2b,2019-10-12,GRP36170,AC37812,Network beautiful near wonder political.,19697.84,DR,RA,Ready
6cad2504-9f71-46dd-ad18-82576a2f8fd7,2018-06-14,GRP35863,AC27577,Article space mission test box.,-19769.97,CR,RA,Rejected
fcea301d-b4d6-4478-a692-27cc3ea13d81,2024-07-11,GRP23125,AC75016,All his first.,-31487.82,DR,Claim,Posted
d3803ca7-4739-4755-a69d-86395da9adeb,2024-10-28,GRP20963,AC34989,Develop policy end south.,-40553.18,CR,CSM,Rejected
e1b4bcdf-c69a-43ce-89bb-f01e5e90395a,2022-04-29,GRP37852,AC22137,Stay third both manager recognize.,-7198.35,CR,RA,Rejected
0cb2d027-fb28-4ed2-8617-6cd2b73ccd16,2025-03-24,GRP23384,AC30126,Star read agency.,-24531.43,CR,RA,Ready
18728745-cb74-4526-8a5c-ab1e6d9bcdd4,2023-10-16,GRP52003,AC30650,After somebody dog.,-37214.13,DR,CSM,Posted
41b23f30-ea2b-4ac4-84bd-79d5dba58331,2019-03-26,GRP90948,AC67661,Why fast total.,21945.74,CR,Claim,Ready
17f5e6e7-4ea4-4df5-b108-8185d0258c70,2022-08-29,GRP37256,AC79664,Live trouble.,40506.49,DR,RA,Ready
5d4bcf74-3166-4bff-8482-934a8164bce5,2020-06-08,GRP76099,AC21756,Thousand yard cultural international parent.,2944.31,CR,CSM,Rejected
96fcd88d-73a3-42c0-9bdf-3d59d36cb21e,2019-09-10,GRP25430,AC05834,Add court father crime.,-23997.15,CR,Claim,Rejected
b85aeb9b-015e-4181-b6da-d0de4194fa48,2022-02-21,GRP14017,AC39178,Visit statement ability long.,17348.51,CR,RA,Ready
613b739c-d7dc-4e16-b8d9-ae0386d9d428,2024-11-29,GRP84268,AC19706,Trip must card.,-27082.97,DR,CSM,Ready
9bbb8f88-4d92-4c69-a6f6-8af790471196,2020-01-06,GRP90814,AC44055,Maybe expert television sport.,27995.98,DR,CSM,Ready
2e568899-c602-4eba-9c5b-75cc93d7aa56,2020-03-16,GRP54159,AC33584,Institution public thousand.,-21082.9,DR,Claim,Ready
3df5a091-a1cb-4c39-aaaf-746a571af64a,2021-11-06,GRP05976,AC31719,Close product board old.,-4015.99,CR,RA,Ready
75c93638-37ef-4155-a45f-ba39892e5156,2024-11-03,GRP18821,AC88178,Turn should beautiful machine.,10545.5,CR,RA,Ready
90cdcf73-d10e-4115-a55b-a2c79c141472,2020-12-08,GRP32559,AC59932,Smile wind.,-40042.27,CR,RA,Rejected
fc5768c1-1802-41c6-9e3b-0491ed7c6122,2019-02-12,GRP14799,AC96051,Color alone.,-33699.83,DR,RA,Ready
cd16a32a-a9f3-402f-bba5-80e81d979b99,2020-04-09,GRP89185,AC52445,Human best ask sister.,44004.13,DR,Claim,Rejected
ea1e78b0-1c4f-4ec1-ba17-675071497d80,2022-03-11,GRP26755,AC87262,Firm how give.,5508.38,CR,Claim,Ready
4c721146-d58a-4bab-89f9-493818354415,2021-06-09,GRP74649,AC12080,Whom such wish across.,-49644.16,DR,CSM,Rejected
9249e4a4-b5b6-46e4-a4b2-a46d867684eb,2025-09-08,GRP39743,AC94215,Above window.,-15255.26,DR,Claim,Posted
287923aa-e62c-4a5f-b0ef-30a4c6d5c2f2,2023-10-23,GRP44891,AC57919,Education protect long campaign.,-32877.06,CR,Claim,Posted
30ece7a5-ea81-44ef-b5d1-836a7e8cf04a,2019-12-12,GRP35814,AC38552,Understand stock very.,-8885.39,DR,CSM,Ready
dc3c0c5a-e12e-4e0b-9a2a-a31a75af713c,2019-05-20,GRP47407,AC10484,Turn make yard happen continue.,43473.43,CR,RA,Rejected
4d1e6178-fcd7-4f18-853f-dc255177028a,2020-10-12,GRP72609,AC62515,Could manager.,-28019.89,DR,Claim,Posted
ee0b80ba-09e1-4b7f-bdd2-3d3467df7591,2020-06-18,GRP80312,AC62419,Son begin understand choice.,779.75,DR,RA,Posted
2b30ef40-7209-4db6-b6f9-8a4a3e4292b4,2025-10-24,GRP61595,AC26139,Modern especially.,-43448.72,CR,RA,Ready
b646eb55-19b1-4dfd-b2d5-6bca33fbfd81,2025-10-02,GRP93803,AC38382,Officer exactly professional street boy.,-40156.48,CR,CSM,Ready
e426a250-4f86-4d89-8e2b-adbcd335f5e0,2020-10-29,GRP53039,AC28604,Mouth word.,42106.78,DR,Claim,Posted
2c8bb83b-df9f-4944-8e70-f51d0d359a1c,2020-09-08,GRP23859,AC76274,Fight daughter shake relate.,45731.91,DR,Claim,Posted
48455cf3-0ee3-4aae-8c63-b12b9376609e,2021-09-03,GRP73157,AC41965,Sort building together wide yard.,43519.87,DR,Claim,Rejected
9ae0bd52-5b9c-450b-9546-fcba8dc30f94,2025-05-28,GRP96656,AC90017,Well real difference research.,-37873.81,CR,CSM,Posted
ee4d5f15-50de-46f0-aed9-5e931b5bf67e,2020-10-15,GRP42512,AC50833,Building little family feeling.,3671.52,CR,RA,Ready
4af56fa2-c3e5-4518-830c-4a9389817205,2019-11-28,GRP11450,AC38390,Pull current war.,-24617.65,CR,CSM,Rejected
78b32a7a-2484-4812-a624-484815bad69d,2018-03-17,GRP87557,AC69009,Everyone place off guess north.,10903.81,DR,Claim,Rejected
9587f221-3fdb-4659-b04f-a173cfe0264d,2024-02-04,GRP84701,AC78927,Science reflect.,25007.59,CR,CSM,Ready
6c8ea5e0-7295-48f6-9c12-5b6e892dd61a,2022-04-29,GRP41465,AC28414,Dream quickly build.,41820.75,CR,CSM,Rejected
8af1076f-cf78-4c6a-822c-6dc0efb3476e,2025-01-18,GRP82821,AC06468,Sure break according.,-32047.01,CR,Claim,Posted
4f70a5db-2eb1-4a9d-a2de-c9406aab5500,2023-01-03,GRP87329,AC17984,National player rock.,21964.39,CR,RA,Ready
5fd6655d-45f1-4c89-a76d-903bc3d5b7fc,2019-01-24,GRP60460,AC75197,Tv most will.,-8716.68,CR,CSM,Ready
080f814f-359e-4fc3-b250-7a536c7eed91,2022-02-09,GRP81747,AC42230,Exactly behind capital determine.,-11769.93,CR,RA,Posted
a9b1e203-c49e-48ee-b3d9-c18693764c2a,2022-03-12,GRP71123,AC93757,Fall half live identify.,8756.94,CR,Claim,Ready
9660e7b6-a39d-4cc6-8c6a-9586d2101f85,2024-12-16,GRP68963,AC88354,Health price race blood.,-5174.72,CR,CSM,Rejected
d09b92dd-e6c3-40a5-a8af-c97fc3a6c641,2022-08-26,GRP45239,AC65748,Many here.,10597.99,CR,CSM,Posted
6341c675-7504-4b31-b51a-d026e0fc7da3,2025-04-28,GRP03729,AC64968,Beat level whole worry.,39963.63,DR,RA,Posted
84872372-867f-4d41-b4f4-cd1101feec71,2019-02-08,GRP45689,AC24482,Commercial loss.,-48052.34,DR,Claim,Rejected
bc34db79-1305-4bc6-9b3e-495ed4902d55,2025-10-31,GRP01318,AC81719,Everyone discuss position similar.,-25704.79,CR,CSM,Rejected
4a885162-753b-4902-925e-6d1c01567c65,2018-03-11,GRP38397,AC85893,Practice no suddenly.,-11268.54,DR,Claim,Rejected
a3e73a8e-3df5-4fe3-818a-319b899b77de,2018-01-16,GRP73894,AC73141,Civil wish finish.,11947.01,DR,RA,Ready
418127cc-4397-4385-855a-8e47c52601ed,2021-10-30,GRP15369,AC37915,Course something full west.,5009.31,DR,CSM,Posted
6fa7d84c-bae4-4b14-8ec9-f46e63102469,2022-11-25,GRP91440,AC58534,Development newspaper event.,8792.25,CR,CSM,Rejected
44601ce8-7325-485c-ab79-45b5b52bfc29,2021-05-02,GRP55721,AC00174,Also nice central economic.,-20901.62,CR,RA,Rejected
fe988df1-86e9-489b-8a89-2bdc1842800d,2021-03-11,GRP66734,AC82232,Window live sell.,-30453.26,CR,Claim,Ready
a52daf1c-9233-4e4f-a6ac-2023cc081187,2020-10-22,GRP42379,AC92220,Floor anything nature continue ahead.,-17527.39,DR,RA,Ready
28ff4c26-de7e-4d9d-8cb5-d06abff4a388,2018-05-30,GRP78526,AC17964,Who evening indeed garden.,40031.45,CR,RA,Ready
8403e60f-1bdd-4baf-825c-7828284c4f56,2025-05-26,GRP67986,AC30329,Likely floor task century.,25000.5,CR,Claim,Ready
712d8f82-11f2-4ea7-839e-5ab32e588516,2018-08-28,GRP45819,AC69496,True state.,11541.34,CR,Claim,Ready
d99445bc-4dce-44b4-bfbe-ed34a4e9c5d5,2021-06-28,GRP61063,AC61203,Option personal dog half argue.,-39038.09,DR,Claim,Rejected
d47cba58-9e94-4046-bc44-c15145e90df9,2021-10-30,GRP67553,AC77818,Occur face someone.,40978.12,CR,Claim,Ready
454c428c-506e-489f-bdb6-8a2c614598f3,2018-03-08,GRP01145,AC50964,Hear car.,15359.62,DR,Claim,Rejected
7d0bf99f-2fdd-4a6c-ba8d-5459ad73d22c,2018-08-20,GRP34848,AC98062,Evening option.,16292.98,DR,RA,Posted
d5f4f496-61ff-4538-afa5-a6be9e3cb5c4,2019-06-25,GRP66363,AC73065,North staff adult quickly.,29982.15,CR,CSM,Ready
f28eaec0-fa8c-4b59-9056-13b2be139788,2024-03-03,GRP43776,AC97098,That a population mouth.,-5468.77,CR,RA,Posted
241a7d97-a3f9-46a2-92d2-7d1122b32c3c,2022-03-01,GRP83672,AC32058,Everything the house.,33673.73,CR,Claim,Posted
2a2eaebd-36d1-41c3-a5fc-5d3edbbb4283,2025-07-07,GRP74654,AC21822,Certainly possible.,-37749.58,CR,RA,Posted
b1714267-0e74-4cfe-9878-8ddb90ba39fa,2023-11-23,GRP01658,AC46488,Author question edge vote economic.,2308.13,DR,Claim,Rejected
1c0e10c4-6037-4ae5-a998-57f957f0a3dc,2021-03-16,GRP04511,AC77618,Hold deep.,-25479.79,CR,Claim,Ready
9e6e29e3-0668-4cad-981e-f99ed71f9dd3,2022-12-21,GRP04041,AC41352,Somebody less billion.,-30846.98,CR,CSM,Posted
10d04a03-4085-4226-bbef-195e9ca51303,2023-05-19,GRP18257,AC60686,Common relationship health.,-18262.86,CR,CSM,Posted
