transaction_id,policy_id,transaction_date,premium_amount,ceded_premium_amount,net_premium_amount,commission_paid
0b80c7f3-c8ba-41aa-9343-3dd4dc62562a,POL05197637,2024-02-13,9610.01,3993.27,5616.74,423.01
238f2fad-aa01-406d-814f-4bb55cf6eda0,POL82468723,2025-08-03,8510.8,3148.22,5362.58,416.27
0534b15c-7e2f-4616-8de7-c3253bcfc54a,POL13955284,2022-09-23,2880.5,1310.37,1570.13,175.41
4495917a-623f-428f-a8c7-31ca0aab3d06,POL29695988,2024-01-05,9167.76,4527.5,4640.26,504.61
3884b651-ef3e-49b0-91a9-03ec43bc7a07,POL01783951,2025-03-08,9063.48,4058.66,5004.82,371.88
833a17e4-3168-4b1d-a0a5-d452d5df4f31,POL16657335,2018-04-15,9265.17,1734.52,7530.65,795.71
ed3d1560-fa58-493f-a401-0f2e949a41fd,POL08812458,2018-02-24,1346.71,651.28,695.4300000000001,32.39
b4667577-f759-41a1-a2b7-e465522ac6e4,POL82880399,2018-10-07,7677.07,3567.22,4109.85,371.12
d4dee16b-d27b-4ed6-9fcd-8a5976c1dece,POL45434661,2019-04-19,3668.86,1136.83,2532.03,348.63
0ccc620e-ad24-4722-bb5f-fff74dc71499,POL39508583,2021-02-13,7418.37,1996.57,5421.8,428.33
0230fe53-4f34-41fc-8d8c-b6bf5edfad5c,POL50160445,2023-02-24,7663.03,1655.14,6007.889999999999,440.96
c090b651-d3fe-4cd4-83ce-21fd5231d87d,POL55578251,2024-09-27,1950.56,829.66,1120.9,22.14
38af0051-a9c3-4e47-ad9b-c200341968b6,POL91389847,2021-08-31,625.71,229.73,395.98,16.38
442fe90c-7af0-4800-9625-7a2be8b256f5,POL15047678,2020-05-03,8371.48,2580.56,5790.92,562.41
8e8a6985-1c34-49aa-befa-6aabb03b4e63,POL22588622,2022-05-26,675.99,117.44,558.55,66.72
d8acda3d-74b6-4ba5-812a-dd2ea792b513,POL72916601,2022-02-14,6385.43,1155.92,5229.51,106.77
95143940-e3de-4091-b5e1-7b1e3fe553d0,POL22364539,2022-09-19,3161.4,374.95,2786.4500000000003,193.2
a85f7dfa-c72e-4965-bf1a-017bc4d21ac3,POL46082626,2023-03-29,5627.84,1597.01,4030.83,552.28
345dc695-1aeb-42d3-bf33-c745eb0d082b,POL25792651,2025-12-16,2197.35,699.33,1498.02,165.47
f04150b0-ead7-44e1-aa38-3c5f7288e0ea,POL12987361,2023-09-13,785.95,311.07,474.88000000000005,22.48
8b45b381-5baa-461d-9aac-93fa77147b64,POL36306668,2019-08-21,6957.46,1368.17,5589.29,150.37
551e0b5e-d23e-4b8f-94db-985261266aa4,POL74154575,2022-09-28,2917.03,586.85,2330.1800000000003,94.39
206c4e81-0777-4b5d-a2d7-4f916ca7f3f0,POL28533737,2018-10-28,4923.43,1147.06,3776.3700000000003,126.69
cfe2652c-c7b4-4890-9563-efa63aefa7aa,POL36676885,2022-08-15,7319.67,3143.37,4176.3,702.57
2f8d3c2c-49f9-4151-b9fc-d2cc08eb2a73,POL97373086,2020-02-28,3060.78,1000.27,2060.51,201.33
b86cd186-4190-4de8-b307-856aee99851f,POL89776270,2023-05-25,4115.14,755.92,3359.2200000000003,276.33
16be1fb9-3e5f-4660-a389-4c21b1eee281,POL04916096,2022-01-02,4321.89,433.19,3888.7000000000003,59.83
21330399-b148-4891-835d-3a362a4be652,POL64186632,2018-10-26,7858.09,1014.58,6843.51,679.72
3510fcb6-347b-4b25-933c-05bb18b3d68e,POL53231367,2019-04-13,2809.4,1383.62,1425.7800000000002,213.65
7154c35b-8a68-4f3c-b37b-95e4cb78450f,POL53790210,2019-11-08,4080.25,1189.95,2890.3,261.99
d2a1926c-6ca9-42dc-b619-d09468a84643,POL11440275,2023-08-20,2916.81,705.41,2211.4,225.34
640b2ced-8cc3-44e5-8b10-85b216b51267,POL30025784,2024-09-24,3304.03,1238.44,2065.59,200.41
f031f7f2-6469-4db4-9cae-e9cbe9cad69d,POL79252164,2018-09-15,1428.05,242.11,1185.94,109.17
92d1da52-ff8c-42e7-9c8c-f4461148ec0e,POL77233317,2020-05-04,7161.07,1899.64,5261.429999999999,147.03
9bf0ea21-a5db-4968-96c7-7324d3487e45,POL81803218,2018-05-14,947.31,397.57,549.74,71.24
497c6960-53d6-4bf2-9f35-46f5305cb90e,POL93863940,2024-09-23,7482.76,1417.26,6065.5,461.05
4ba675cb-5c20-485c-b73d-3f6181a3faca,POL25520930,2020-11-03,3368.81,847.73,2521.08,117.96
0bdb5bfc-002a-44f3-ac21-cf27fe34c15f,POL34958829,2025-02-14,3083.08,954.58,2128.5,117.69
1cdb0d01-9b70-4a87-9d66-72fb54750921,POL32936268,2022-02-02,8905.95,1401.87,7504.080000000001,402.59
4bcb3423-29ac-4a9c-91cd-4ef5b6d2d7e6,POL52778792,2021-03-31,1358.54,609.52,749.02,103.16
20ab373b-6ed1-4bb8-b7b4-8a09cda2167b,POL98263270,2020-12-08,7355.93,1910.21,5445.72,661.95
73589778-de91-4335-8c0c-fcb35d3e610d,POL47143453,2019-04-15,9534.36,1892.14,7642.22,750.91
45acf801-fa18-4a91-ae19-71a4ac8b7dc2,POL59479691,2024-02-29,9767.97,1030.34,8737.63,549.21
fe59954d-45f6-4ad8-a21e-2a038989f4a2,POL15015059,2019-12-12,4210.07,725.65,3484.4199999999996,188.42
0d2dd1f3-8afe-4da7-9c21-5690f4b34550,POL89173079,2021-07-24,9111.68,3286.81,5824.870000000001,278.58
6c884abc-7e6a-46a8-b5c6-faa783e5036e,POL47965249,2020-11-09,8957.98,1675.66,7282.32,593.39
c0a61eee-53cd-49de-82df-edb950a6639e,POL63079599,2018-06-16,3691.12,1746.76,1944.36,202.26
25ff48db-17d1-4320-b983-d1e7ecabf447,POL09675419,2019-05-24,7637.81,2649.55,4988.26,214.34
ae498d3f-ae44-4de5-b66d-6dfe00002aa7,POL92976590,2022-06-13,3982.38,1874.96,2107.42,134.58
2554cf0a-6c27-43b8-a5b4-a0ce052f7f3a,POL52407839,2022-05-20,3228.95,1336.79,1892.1599999999999,317.69
a57ec161-0528-47ad-b311-6211d39c0a44,POL57417161,2021-09-25,1878.97,488.84,1390.13,164.98
f570c1e5-2d51-4d8a-86a4-1ab4eea50405,POL53504772,2025-12-08,2288.23,941.74,1346.49,199.45
af4a0b43-f1c2-4fe1-a981-ce893112f456,POL35613113,2020-01-23,546.85,120.51,426.34000000000003,23.31
daee7204-b2c7-4ff4-bc52-a5143115dfef,POL51111937,2025-11-17,5283.16,2620.52,2662.64,112.7
d07e8506-4ebd-4f3a-9c05-d4e42180acd3,POL08321515,2019-12-20,7853.58,1473.56,6380.02,102.82
c3eea90a-cd99-4bef-85f4-b66dda2a338c,POL06158549,2025-05-03,4805.08,854.03,3951.05,244.35
63ec8238-7492-4519-80f5-140f9f6ce693,POL47985724,2022-09-19,7286.96,3094.84,4192.12,716.53
87b518d5-f54f-4680-9b44-5e120bca3002,POL81290150,2019-06-06,3808.95,562.5,3246.45,143.83
f47035ad-7ed5-41c4-a9cd-51dd363c9fa6,POL64495078,2024-01-15,7794.56,1076.05,6718.51,109.88
34cdacf4-53aa-4468-a919-44ef9f87f892,POL88703751,2019-08-16,5835.46,1194.57,4640.89,102.95
ec387e54-7262-4615-9660-035717ce0b92,POL61105688,2024-10-14,9744.62,4855.42,4889.200000000001,490.29
08ff60e0-df40-4bf1-8f11-c38b928be737,POL70820022,2019-10-02,958.99,301.24,657.75,93.81
fcd09676-3d21-4322-be84-869a68b43012,POL01455761,2023-03-09,6433.24,1430.33,5002.91,561.13
8e082537-0d05-41af-b5c4-a8db34b106bd,POL73731753,2020-03-07,2363.78,935.08,1428.7000000000003,131.6
9d1280fa-6166-44c3-a700-2aa9a5634be0,POL32443204,2023-12-12,1265.65,363.08,902.5700000000002,93.11
a32512d0-f1f3-468a-af81-c451bcd8f622,POL84692971,2024-02-08,7625.54,1421.56,6203.98,115.08
4138ce63-478d-4785-9d24-f28c1ce8c8c0,POL09966837,2025-12-11,6154.72,2566.21,3588.51,586.68
fe6e144c-710f-4594-b974-71ab83dcb3df,POL87754384,2025-04-03,4606.39,1247.83,3358.5600000000004,61.52
95ebbf68-e2d2-4e93-af3c-115b11c8038a,POL48711394,2022-04-16,2761.33,492.99,2268.34,70.52
9563b82c-130d-4181-9154-a0adce1f90a4,POL61224624,2022-03-05,5449.58,2103.11,3346.47,263.89
b3e6d1e6-faf4-4c50-9b6f-992f47029979,POL40054039,2025-12-16,7500.92,3736.6,3764.32,701.64
87cac92a-d801-4205-8e7f-28ea7fd46d43,POL69273228,2023-05-10,9425.62,4303.55,5122.070000000001,713.85
3b00feac-0a9c-4193-8059-e7abe97e57bf,POL77867815,2020-09-04,2333.09,294.45,2038.64,59.49
95a01f96-d092-4a6f-8fba-301859e2869c,POL18732723,2021-11-20,9694.23,4507.51,5186.719999999999,690.04
652b31a2-1b70-478e-9a23-58ca2846dd59,POL61224624,2023-06-14,9655.74,2746.13,6909.61,211.6
13f0d7e7-8ae2-4e28-87e7-8b56e9c38145,POL44044261,2024-08-21,7420.5,2726.68,4693.82,573.44
d7deb7fb-37b6-4af7-92ff-26d3cb59d1c5,POL12853651,2023-02-05,7402.11,3421.28,3980.8299999999995,565.0
d5f0c782-ea7f-4828-8daa-430ec97582f7,POL47265500,2022-06-18,2324.23,282.59,2041.64,94.26
1af28bdd-f9d1-4a2a-8339-3589ad63e758,POL07496489,2025-11-11,9584.42,2379.08,7205.34,101.99
3b2e6347-e88b-4b00-8f56-f33072798de0,POL47968333,2025-07-11,6572.43,2670.51,3901.92,226.14
c3b37226-44d9-4778-81e0-9271d713495b,POL30561202,2022-01-13,4262.65,824.18,3438.47,271.95
ac5d6859-b19f-4d1e-8616-d1c5d38f1049,POL43151424,2018-03-11,6799.73,1492.79,5306.94,392.42
47035777-213f-43b3-a24a-a569fa7a4a04,POL72547154,2024-05-18,8991.14,3236.75,5754.389999999999,651.23
6491bc6a-0e94-4e55-90d5-403c63687b4c,POL12191845,2023-03-27,4469.94,1939.68,2530.2599999999993,172.3
a243e05d-f171-4b02-a897-67157898fdf0,POL04345458,2019-12-19,9494.84,2292.25,7202.59,694.76
7edf4d70-ed91-409a-84a7-cd1b7a256346,POL78972981,2025-04-09,5682.58,2422.4,3260.18,520.16
aeca5c81-b5c0-4d2f-bac7-3ff47781b93f,POL76823310,2019-12-23,1296.76,202.46,1094.3,31.59
218b8840-8d83-4ebd-87e0-5188eb35bc34,POL62844167,2022-08-07,880.97,408.25,472.72,72.45
88061a4f-33df-47cd-968e-3858482e9aa6,POL56243331,2023-02-24,1132.35,355.48,776.8699999999999,83.85
5c2b80ea-6686-4b5c-bead-e20bc7d04cff,POL10903775,2024-07-20,7076.1,2741.12,4334.9800000000005,171.95
47d2985c-6a1c-42d8-b36d-3833a53205f1,POL40409132,2022-11-09,4504.23,479.93,4024.2999999999997,350.9
e5c8e5cc-7bd1-44d1-9c58-3a04cf8cd796,POL98663203,2021-09-25,4506.47,838.77,3667.7000000000003,264.07
2be8cc81-db9e-48c3-9d0f-a12b8fd98c88,POL32025985,2022-02-24,2266.4,769.89,1496.5100000000002,209.29
deb5c4de-9217-4969-8f18-a059492a1d7c,POL32766174,2020-11-19,2853.51,801.91,2051.6000000000004,269.75
89ee4349-7283-4adc-9193-9032d1a2845f,POL63790233,2025-11-08,6084.27,887.66,5196.610000000001,365.14
e30e83ae-7510-4345-b47b-44fbe8094a4f,POL50677349,2018-10-31,9386.58,3012.79,6373.79,664.2
130b2ede-b14c-4dbc-bb09-564a46e51681,POL35153625,2019-03-19,5422.34,1895.18,3527.16,465.26
e19cd351-c110-4a11-9fb6-8be405abe9e4,POL08052433,2021-04-27,9817.02,4658.49,5158.530000000001,656.84
cbf41646-04ad-49d3-bb94-661efc03f3d1,POL02108835,2021-08-31,6956.57,3398.68,3557.89,98.73
093affdc-fc09-463a-91d1-5851837746f0,POL25205732,2021-06-16,799.11,195.91,603.2,58.6
11733032-b2cb-4b84-9643-e3f56e0a7882,POL19309912,2025-04-11,500.17,151.07,349.1,22.22
ad8b5a7f-917c-4e8a-a143-d1b99bad0786,POL29002416,2020-12-16,4813.42,1066.6,3746.82,309.36
f42c3fe5-c38a-4ab4-b77c-ef456cd89dc6,POL75110320,2018-05-19,1615.76,347.84,1267.92,35.59
ef90d825-2e6a-4653-a02d-28c87110f33e,POL90801075,2025-09-23,3190.96,644.54,2546.42,66.6
362dbeb0-33de-4b7f-a949-3204019212a7,POL59061216,2025-02-22,4759.06,575.23,4183.83,357.04
ea2130dd-c8c7-4435-8dad-da3fec54c912,POL96671912,2019-02-09,881.76,274.06,607.7,62.06
4713de48-63b4-459a-a45f-a4d08de1fdef,POL74727121,2022-09-12,3143.44,972.58,2170.86,158.7
a4e4fe0b-d2fc-4523-8f2c-77811d83a11c,POL08613252,2018-07-17,3809.15,1312.5,2496.65,130.15
36ac7bcf-5b78-4af9-a081-0bafe3bec412,POL64614924,2023-07-26,6706.41,1671.17,5035.24,390.51
91d16a2f-d566-41ed-a03d-c573a7546a8f,POL00052121,2021-06-05,4716.42,928.2,3788.2200000000003,388.54
82e12f15-9ad9-4d06-89bd-e66df2491ed1,POL24929101,2022-10-29,9825.41,1277.92,8547.49,340.96
d785c548-606c-4f52-ba09-acab787c4a4a,POL63484369,2019-06-10,6922.67,707.08,6215.59,286.83
d3a9d505-0fd5-4e7e-afc0-32c095a9ffde,POL21588947,2018-09-07,9391.85,2390.14,7001.710000000001,613.45
d4f27b1a-ba85-47b2-a933-7d21e1a73e19,POL86065622,2023-04-30,1754.38,811.02,943.3600000000001,95.79
0e129109-226c-4db9-9c7e-403eb27e5001,POL82628729,2025-11-01,9994.31,1576.33,8417.98,619.82
c951013c-0573-4e4d-9830-453eeed9d70f,POL73499592,2022-07-19,9072.23,3743.89,5328.34,383.29
ddf746d0-8530-477f-9b69-c0cb7f589ba5,POL12454232,2021-05-13,7481.35,3051.39,4429.960000000001,632.21
75613e24-b2df-4c94-a892-c2b3673b7529,POL20896157,2020-10-21,3563.05,1689.86,1873.1900000000003,271.17
d24904e4-4937-400f-a027-606881bf3acb,POL68988465,2022-01-18,707.29,167.4,539.89,24.07
6a56bbd7-1982-463a-b311-b76b5ea1584d,POL53547773,2024-04-15,8577.4,3105.51,5471.889999999999,811.73
5b44de29-902c-43be-8c73-038ef0b6acca,POL02945174,2018-04-06,7955.06,1634.46,6320.6,726.42
afbfb9d8-b316-4925-ad43-894f3e9349cb,POL34175371,2019-01-05,9177.11,1840.46,7336.650000000001,311.26
8b810947-9496-41a2-a5f1-e4577d77d529,POL77837819,2018-08-18,4605.17,713.86,3891.31,213.86
18758438-d4ca-42d4-b6f8-80f2e68c7978,POL86166622,2023-05-30,9157.82,2299.54,6858.28,819.65
f9919f5c-1082-4a4a-acf9-73bebf4bb0c4,POL54477055,2022-11-20,8447.98,2961.11,5486.869999999999,332.58
a67fc539-757c-4cca-81a4-7cd71c167f37,POL44916664,2025-03-12,7609.36,2313.02,5296.34,625.83
589db563-2312-4375-8410-b8ab956aea2f,POL15384682,2025-12-07,4015.92,1814.05,2201.87,124.03
eb71dca6-c2b2-49d5-a928-f54ae1e91577,POL56129943,2023-02-07,8654.21,2882.69,5771.519999999999,513.09
aa34ac85-3ca5-4a4c-90f7-46c39f88e714,POL47333139,2022-04-19,943.33,164.59,778.74,28.2
c3277816-aa3a-48cd-8de2-7719d80f5efa,POL28571957,2020-10-16,8934.03,1252.72,7681.31,478.67
1a55fe66-41c6-437f-a6b4-303760d237b4,POL28802917,2025-04-28,3763.92,805.21,2958.71,254.04
b96ccf67-1931-4f1e-adca-687256371b3e,POL74317019,2025-09-09,3257.39,1421.69,1835.6999999999998,192.58
61268dd0-2cc2-4b0b-9fab-22afc61eb26c,POL73266366,2018-01-24,5159.54,2115.55,3043.99,461.62
18431551-a09d-4b9f-8f40-591ccb4c5992,POL21903923,2019-08-16,4074.94,610.62,3464.32,357.57
56f641b7-fb34-481f-a536-aa451610050f,POL89840031,2020-08-19,3137.85,485.66,2652.19,267.3
fd06f23a-2345-452a-8a8d-cd0b0243a597,POL57268770,2024-12-16,2913.44,733.88,2179.56,96.73
61ed9e4a-2ad3-462f-a39e-6e9902e4b6e0,POL64034939,2018-02-23,1391.57,408.8,982.77,101.57
c1935969-eb60-4bbc-b0cd-c98d961f5761,POL11698085,2023-04-18,5702.66,1156.98,4545.68,150.89
32e7e70d-d681-45bd-a9af-b239de68424d,POL43854703,2021-08-13,1758.86,222.73,1536.1299999999999,25.16
5be509ca-d075-4b36-b8ca-3d564222d056,POL21715109,2022-03-06,6195.13,1146.31,5048.82,533.81
62187d81-cc93-4f90-985d-2d7b228c6b17,POL85335886,2021-08-08,8240.49,1458.38,6782.11,562.5
6a54eb30-259b-40da-ad83-9839e8030f9d,POL02850456,2023-12-17,5165.96,771.8,4394.16,54.57
67b0c212-9bb4-4424-a36c-b6b58b761121,POL55157382,2021-12-28,615.56,94.94,520.6199999999999,28.68
bec37b10-4059-4149-8b87-e2237e2c4ef0,POL46512034,2020-03-31,9194.95,3614.03,5580.92,329.08
44dda892-80a4-44fe-a215-b6ba569beaf8,POL47985724,2022-06-21,7987.76,1210.72,6777.04,467.19
cd317a9a-050c-4465-b88e-f7a429271ce0,POL36788054,2025-11-19,7116.75,2454.33,4662.42,651.66
086ff49f-f5b2-4dcb-b34b-1ff68d685e7c,POL33527440,2021-10-05,1565.26,533.22,1032.04,54.85
5ed258d8-7017-4100-9f0f-19d52505769e,POL16437180,2025-04-13,8033.49,3599.75,4433.74,170.22
37544eb1-50fd-427c-a795-a25155e7025d,POL27798017,2019-10-07,9286.36,1312.7,7973.660000000001,150.88
4e97fa2a-c88a-49c7-807e-225f20d4a35b,POL21357795,2019-10-29,6834.4,2038.11,4796.29,595.07
5967a5b8-9154-4c96-a062-55f6c5ef42dc,POL31923017,2019-07-19,5743.23,2429.68,3313.5499999999997,317.91
72b446da-3f99-4e31-a538-5f83af0543a5,POL01468782,2021-05-08,9315.56,3830.01,5485.549999999999,839.51
391a0a6f-699a-4a9c-83fa-fb9bacfecd60,POL67482898,2019-04-21,5170.06,870.1,4299.96,273.57
cc1e4406-1f86-4cc4-87a8-ce382a7d6863,POL64077634,2021-12-03,4365.08,1316.46,3048.62,204.25
3acaccdd-f6d2-4b61-b5ca-3e1ead17d2b9,POL25498081,2021-06-30,6920.68,1680.97,5239.71,315.26
1dce51e9-5426-442b-af5e-e7119b26a950,POL00918706,2019-06-17,6992.68,3349.88,3642.8,417.97
cd1816a4-5589-4386-9bc3-6804e2dce33b,POL82390479,2020-10-16,6853.99,2802.16,4051.83,112.14
ddb07a5e-99a1-4d91-9ea8-831f044c5f67,POL13638480,2019-11-30,8549.28,3424.77,5124.51,267.66
4b359cf1-3e65-4bb2-8a0f-193d2d4df105,POL69847358,2018-02-18,3398.09,1484.18,1913.91,93.26
89a3e08f-6062-478c-8af3-8845c8a2d478,POL73011531,2020-10-07,1308.91,330.24,978.6700000000001,16.2
d7b6dcfc-adfb-449e-8786-1d6bb5cf8b32,POL86191709,2021-07-12,3686.69,1407.82,2278.87,359.14
5d9f7f7e-3d7f-40c2-8376-457fbb7914e5,POL86671411,2024-03-25,990.23,245.53,744.7,80.51
5476d523-b522-4492-8b6a-f6766b117b73,POL31923017,2023-04-10,617.63,306.19,311.44,49.62
b18ae7f1-464e-465c-906d-e8684a92c9f2,POL91221492,2020-10-01,9971.16,2886.41,7084.75,410.36
be6ebf5a-80c0-4040-a3e7-3cb0479f55ef,POL01152220,2024-02-09,4007.62,1299.02,2708.6,379.86
43383e86-8b3a-45af-afe1-408b57905de8,POL70183309,2019-04-11,5105.8,1280.9,3824.9,80.37
588a0e4c-8816-4d4c-919d-771af891ce3e,POL31923017,2018-08-17,4008.56,596.24,3412.3199999999997,357.48
33afe4db-fdc7-4acf-be12-3391ed624cf7,POL99702898,2023-02-02,1634.92,636.96,997.96,156.04
16bd35ac-b983-4c7a-bc13-7be9c5b3253f,POL46953248,2019-12-09,5679.17,576.12,5103.05,106.84
c0bee404-5cc2-45ef-88e7-f133ef0de313,POL99633068,2023-02-03,3868.76,623.51,3245.25,95.9
798281bf-ac6a-4ff5-97f5-4821982f49d8,POL39680071,2024-02-01,7016.31,2532.52,4483.790000000001,469.66
e5dd614b-2865-4149-a717-7703dbf32250,POL44595070,2021-01-22,690.34,131.45,558.8900000000001,67.04
747d73e1-b65c-47b6-a2c8-daf8bbca3eb6,POL33047328,2023-04-16,8433.16,2316.05,6117.11,173.44
f60b90ac-e980-4e94-ab93-db5670b30f0b,POL17941622,2018-08-21,3670.77,515.97,3154.8,325.03
7eac18c8-df89-4f64-ba41-4047c79dbd0c,POL79252164,2025-04-05,8011.85,3029.55,4982.3,244.09
a523261a-6462-44f8-ab87-164eb217319e,POL51206486,2019-07-24,1197.18,171.01,1026.17,96.67
97887d0b-d093-4753-bb0a-28cf68b954ec,POL39427405,2018-08-20,4824.98,1174.21,3650.7699999999995,415.06
8e3df27f-18cc-4a6a-8d2f-bd89128f4fd6,POL92329905,2023-05-21,1872.81,699.54,1173.27,98.03
c902e9d1-b2f4-423d-9fd2-b422da29922e,POL47911891,2019-04-26,3721.2,1196.4,2524.7999999999997,240.18
c411158a-1428-483f-a944-3e22ad7f3e3d,POL92799552,2022-07-27,1851.73,847.8,1003.9300000000001,23.65
ab6f75d5-859b-4bfa-90cc-539ce4ef2339,POL15875066,2018-05-15,2894.35,1112.89,1781.4599999999998,93.2
235d1b70-725d-403d-bc57-42931d3de71b,POL73949109,2022-07-08,8914.98,2145.92,6769.0599999999995,195.04
4217e572-7860-460c-b7e9-9986603f7921,POL40851802,2019-07-16,5255.0,2096.95,3158.05,227.64
8fa5fd4e-3f88-4fef-ba8b-f4e106566ef5,POL27455270,2020-04-13,1311.54,319.17,992.3699999999999,82.34
1c7925ef-1f15-4b7f-b92f-6623f2bfb7d6,POL94901080,2022-02-27,4283.86,1269.26,3014.5999999999995,146.95
96d67f46-1267-416b-9957-f87489e7c2a0,POL10636319,2023-07-25,3732.11,782.36,2949.75,219.32
cf24202c-97dd-4b24-b884-443dd97f612c,POL48711394,2019-06-30,2972.03,1340.08,1631.9500000000003,174.51
e00f1a2d-1995-4748-b486-ea9d2682c5d8,POL17328438,2024-02-13,2817.63,1185.04,1632.5900000000001,232.13
37e83c94-a732-4326-b1ba-63f4f03454fd,POL75667299,2024-03-02,6406.51,2027.22,4379.29,88.31
02111af9-f78d-46cb-ad6e-ef4e60f35d5b,POL49708867,2019-08-28,2019.02,723.83,1295.19,145.32
510d3c7b-6ac2-4e61-9d78-a19d87e89e4c,POL74386364,2021-04-24,839.08,269.61,569.47,71.95
e083b8ed-3cab-4b1a-8fb9-491cdfe1cdfb,POL08417000,2021-08-14,9942.29,1900.49,8041.800000000001,234.35
1fba9a3c-fd8c-4b47-8893-1761a2338674,POL41582702,2021-03-22,4480.47,1393.88,3086.59,373.15
7f599107-9b31-4032-8166-a79d360336c5,POL02264910,2019-08-30,2063.32,404.57,1658.7500000000002,155.75
55c8f611-c38e-4c3f-8a9d-311523d4a53c,POL38883111,2023-08-27,2352.8,852.23,1500.5700000000002,86.06
11601b25-7213-4501-8472-90f211f75a19,POL14140887,2019-09-30,1860.44,436.17,1424.27,140.54
59cd7a06-8d7b-451c-8987-a7135e6db2f6,POL53260134,2023-08-12,8260.65,1061.19,7199.459999999999,92.23
abd40aa3-72f0-47f9-bacb-0792cc8b3491,POL70476976,2018-06-04,3637.55,586.0,3051.55,72.64
7504da40-885c-4b66-8fe0-0acaa2c394ce,POL02825877,2025-03-12,3170.48,913.46,2257.02,88.27
41a47caf-8e51-491c-848d-6d58b44db43a,POL16701782,2019-04-04,6896.04,2027.25,4868.79,107.16
3128f922-8aaa-4870-beca-e913eb4b34c2,POL08220614,2023-09-26,4773.89,525.91,4247.9800000000005,428.86
17888af6-14f7-4d64-a7d8-dd5fdffdaeac,POL16447578,2023-02-07,6907.65,863.17,6044.48,522.63
ff275b79-b925-49e1-9d00-294705c6b0ce,POL35116042,2022-06-07,9523.12,1521.48,8001.640000000001,646.8
1fef3ce2-de3f-4075-a1c1-36c5b6d8dee8,POL98288283,2020-09-13,4555.32,1343.98,3211.3399999999997,231.09
8abc44ee-ca77-4da6-ab52-39c8dd1b610c,POL99380689,2022-08-01,2628.32,1071.54,1556.7800000000002,203.09
6d2cd77c-c064-4865-92cd-6524b38cf642,POL80582294,2024-11-29,7861.18,2492.22,5368.960000000001,599.22
62134666-23c5-45df-8173-82f41b989dee,POL51224481,2021-03-07,4993.0,2090.5,2902.5,242.6
f94e176a-aa48-4d44-8b07-eec317a33b05,POL74627375,2021-11-19,1590.38,205.53,1384.8500000000001,133.74
f7edfc30-5059-4a27-8181-6b11559fb03e,POL29090641,2025-04-08,9818.38,4907.12,4911.259999999999,218.05
0adf8197-e4d4-475e-8b1e-fb7a6e343cee,POL72916601,2018-04-07,7084.0,2225.46,4858.54,694.86
a185f4e4-b155-4f1c-aa55-20030cda3aa7,POL51162728,2023-01-27,3338.67,1577.46,1761.21,219.0
f241c1f5-f5e6-4709-b8ed-8b1d13653403,POL92140214,2024-10-15,3404.05,1162.31,2241.7400000000002,71.88
9838b33d-d67f-4976-a1f2-60cc1299ceee,POL44765836,2019-08-16,8864.14,2779.39,6084.75,271.33
fc5e8f99-5bbc-43cd-82ec-61f325ba11f0,POL81662081,2023-03-25,3741.8,1425.66,2316.1400000000003,359.58
5e731b07-6d49-4c5d-a365-ab3b9e727cc4,POL69906364,2024-10-17,4424.93,1226.7,3198.2300000000005,408.08
0ca4a89b-4814-4af6-96f5-3c35bfe82cf8,POL80383386,2021-03-29,4130.37,1384.95,2745.42,209.7
905a0576-26fd-46e0-afec-e7dae66e8279,POL53654349,2022-08-15,7834.75,2697.63,5137.12,269.04
9012463b-fb31-47e9-8ea0-62efaeb06643,POL98637072,2019-05-20,1350.61,672.2,678.4099999999999,82.55
1a2d47a8-d8a9-4e96-94c8-cbd43d53a70e,POL67264100,2025-02-06,7718.76,1903.35,5815.41,517.36
e0d7b385-8541-4d8c-9acf-ee203eff2bea,POL23504859,2025-09-08,1059.55,385.45,674.0999999999999,16.34
7b198aae-fb39-483b-b140-00469ff80c79,POL99526444,2025-06-27,2067.5,874.65,1192.85,194.27
75ea49ac-2af7-4977-a80a-1f214fb970a1,POL89879005,2021-12-10,6575.67,2023.95,4551.72,106.01
5bd74368-7f44-4937-a50e-5f44d4e40c0a,POL82923546,2021-07-06,4150.51,1882.14,2268.37,143.43
e91493f3-93a2-4541-bead-8458bdc092f5,POL60739247,2019-10-22,3175.49,526.42,2649.0699999999997,195.88
2d179f9a-ae0a-4861-bd1d-e6b34a61dd8d,POL00355154,2025-12-02,7417.75,1421.67,5996.08,349.38
22ffbb05-cfed-4df8-976d-ae4d7b996e06,POL57791129,2025-10-19,7549.21,2213.19,5336.02,637.64
4150c09d-8ccd-48c2-ac55-6a38c1a1ae71,POL88857040,2025-01-30,2268.19,455.59,1812.6000000000001,219.75
a1a82490-1ce3-437a-961e-475f866dfb1e,POL46647643,2023-06-02,1362.23,143.46,1218.77,117.76
4c0f8a71-abb0-4d45-ab05-1d0bae412bda,POL69126739,2020-04-27,3526.99,1497.09,2029.8999999999999,67.08
29316766-2f9d-4ede-8992-469f013eb3ab,POL56687792,2018-12-27,3595.04,1062.7,2532.34,122.22
b11e4724-b841-4283-b115-466698bf74fb,POL97719254,2021-07-28,7368.18,2344.54,5023.64,426.25
0f102784-af73-48fe-84e3-9c6477b06ed8,POL38493241,2019-09-26,7919.6,1617.27,6302.33,575.24
5a22e6cf-9ddd-401c-be83-27c78ff7285f,POL61863691,2022-03-12,9997.53,4079.4,5918.130000000001,582.47
