policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP23182,2025-10-18,463979.95,3578.39,4123.1,463435.24000000005,2876.11,1635.94,32,8038.61,13243.88,1522.75
GRP61778,2024-04-15,280960.81,3133.76,2483.43,281611.14,3702.57,144.41,64,4688.22,27186.5,248.41
GRP83743,2024-12-26,174132.61,2581.05,4097.64,172616.01999999996,4841.97,336.12,24,8726.33,10761.44,2867.7
GRP80829,2023-07-15,268480.84,3067.86,3714.56,267834.14,7799.64,1474.6,41,5753.11,28994.14,-1074.29
GRP41465,2021-07-03,457829.82,2688.06,7590.89,452926.99,6418.4,694.6,72,8667.63,10427.07,45.25
GRP07135,2018-05-26,316248.21,4327.15,5306.57,315268.79000000004,5176.89,1622.01,66,7030.91,9751.62,-4921.63
GRP50732,2021-12-17,93522.81,278.54,2893.29,90908.06,4042.86,795.38,22,7402.31,18324.29,2473.94
GRP12024,2018-03-26,223407.56,2283.63,7130.61,218560.58000000002,1363.79,1466.68,25,2057.92,21267.13,-975.96
GRP21612,2022-07-24,440090.4,4752.22,7872.17,436970.45,4416.34,626.92,52,2416.79,27147.23,360.69
GRP31283,2018-11-10,115137.66,588.05,6585.79,109139.92000000001,1662.11,970.56,36,4743.12,26518.2,3870.4
GRP88542,2022-05-11,129682.9,3697.47,7320.52,126059.84999999999,5328.26,564.15,41,8398.31,19731.81,2012.11
GRP91170,2025-01-25,142866.72,367.47,3192.61,140041.58000000002,6201.39,1965.35,67,5581.59,28376.82,113.65
GRP68379,2023-11-21,496861.87,3257.71,4579.83,495539.75,9428.76,1374.37,56,4306.11,14586.02,-1629.74
GRP87224,2019-12-17,21073.19,1976.79,1365.11,21684.87,8544.66,577.14,100,9147.87,28499.53,3992.54
GRP93935,2023-02-16,295088.15,3516.15,9244.18,289360.12000000005,1384.15,1871.43,57,2192.55,10441.31,-926.9
GRP30730,2018-10-30,232905.68,4471.47,3531.09,233846.06,4805.36,29.47,64,8529.16,21110.15,4297.35
GRP05146,2024-05-23,352490.82,4920.36,8705.91,348705.27,5556.71,1467.42,21,9510.28,25550.99,662.68
GRP30153,2021-03-28,235749.49,3746.96,5249.35,234247.09999999998,4930.12,1401.8,31,7934.22,14732.2,3233.14
GRP82064,2020-01-24,317015.65,134.08,1041.8,316107.93000000005,3800.46,1767.04,50,7123.1,27908.78,-3189.65
GRP53973,2020-11-24,453319.79,3172.39,516.79,455975.39,5422.22,528.81,42,6003.48,7551.39,-4932.65
GRP09169,2019-04-30,493504.92,3519.04,9530.63,487493.32999999996,4501.46,1820.38,12,3177.99,23884.56,-3088.68
GRP24031,2025-12-05,85859.9,4660.12,4942.71,85577.30999999998,5804.77,1324.88,19,9561.03,12140.37,-1857.37
GRP99036,2024-04-26,233649.27,1779.75,4479.62,230949.4,2299.53,1398.53,16,6471.35,24659.39,-1370.27
GRP47804,2023-10-11,172712.87,1562.88,6176.21,168099.54,7615.07,11.53,17,9357.72,9400.69,1821.69
GRP16678,2019-01-21,414733.63,1730.0,4020.5,412443.13,7397.49,12.4,75,1039.56,21015.19,-2400.54
GRP09416,2025-06-28,389348.14,3739.16,5671.0,387416.3,4841.82,689.97,27,2418.82,7846.35,-469.77
GRP46556,2018-08-19,16613.03,155.15,4663.37,12104.810000000001,1272.89,958.23,29,4338.48,5007.3,4520.63
GRP02461,2021-01-26,276096.13,4924.15,7379.88,273640.4,6390.23,1310.44,95,7423.15,14480.21,-356.54
GRP41963,2018-11-22,447883.06,4667.42,3230.93,449319.55,1503.14,1590.87,10,6674.85,18887.53,-2070.71
GRP68327,2023-02-25,370367.76,2114.06,7989.62,364492.2,7424.12,975.6,21,7310.15,8333.2,-3690.05
GRP59345,2022-03-22,142834.03,157.21,3297.21,139694.03,3393.47,1133.13,74,9054.13,20236.15,3130.94
GRP61970,2020-12-29,405362.52,3774.46,3269.01,405867.97000000003,4597.24,1020.13,2,1783.2,9560.34,4836.03
GRP66228,2024-06-27,400893.54,3437.33,8916.15,395414.72,5642.97,1678.02,40,4937.52,23559.12,3226.79
GRP47444,2019-09-22,431054.32,3489.29,8090.6,426453.01,5130.23,12.52,66,2011.01,17355.26,2666.43
GRP22545,2025-05-07,14034.28,341.18,3164.65,11210.810000000001,8374.13,1013.73,40,6885.73,16402.07,1587.59
GRP37594,2020-01-22,176422.57,1609.93,3841.48,174191.02,3842.82,260.9,3,4409.66,28766.72,-3752.58
GRP56853,2020-10-19,407777.38,2593.3,6938.69,403431.99,3272.42,778.06,27,6733.79,12565.53,3461.03
GRP97208,2018-02-17,497964.32,2492.42,4303.89,496152.85,7750.19,371.46,52,1768.07,23685.29,3855.61
GRP95895,2023-06-30,434661.2,3695.25,4434.49,433921.96,1418.74,287.35,45,1814.49,6529.11,2265.02
GRP47168,2018-02-10,22166.76,3991.11,7794.0,18363.87,4007.98,434.53,60,1024.54,12097.4,-2878.13
GRP95033,2020-01-03,447357.2,1521.7,9626.54,439252.36000000004,6177.53,1645.51,82,2397.94,9358.79,-2505.51
GRP18622,2024-03-10,446531.66,1649.32,1617.06,446563.92,1340.28,1898.98,49,7446.37,23858.31,-2045.17
GRP86392,2023-01-24,314586.09,1183.7,9702.33,306067.46,4065.9,1132.47,48,1199.2,19059.59,4508.27
GRP24935,2025-07-23,229168.98,4396.13,8813.01,224752.1,2533.37,118.97,43,2480.26,18372.99,-2408.34
GRP27793,2024-11-14,100522.66,4325.84,3983.01,100865.49,5849.81,1723.14,36,1658.43,23633.6,2554.97
GRP78227,2025-08-24,51659.48,2351.23,6667.75,47342.96000000001,5592.72,1939.8,69,2296.86,14208.4,2306.85
GRP74673,2018-03-05,66212.05,4115.25,2951.58,67375.72,9653.56,1037.69,6,3732.03,12777.3,147.14
GRP98406,2020-06-02,157320.89,4318.14,9103.75,152535.28000000003,3352.45,1936.13,34,3684.46,24842.69,-3684.52
GRP19949,2021-07-11,492641.26,2932.53,9003.57,486570.22000000003,6542.82,645.98,40,8640.28,25584.5,735.92
GRP81813,2020-07-26,499442.58,2290.06,2781.08,498951.56,8259.54,872.05,50,9209.64,10436.16,-2875.79
GRP86620,2021-12-31,325849.21,1880.63,507.01,327222.83,7730.75,1511.76,47,3809.1,25727.78,-4005.81
GRP52226,2020-09-13,12847.96,1317.78,6507.68,7658.0599999999995,3650.77,1536.23,41,2739.99,16968.17,1563.34
GRP20141,2019-11-18,340920.5,4047.18,4432.73,340534.95,3222.73,1811.65,5,6873.75,24798.31,2419.23
GRP73859,2018-11-03,64186.25,4766.39,7629.5,61323.14,3602.23,553.23,38,3134.1,11046.03,4102.51
GRP52313,2025-03-30,202736.22,2639.43,6468.38,198907.27,4406.48,41.78,36,1062.26,20651.57,-2767.05
GRP82092,2025-01-19,452159.52,1755.91,9069.47,444845.96,8638.94,1090.68,69,3875.58,23754.71,678.02
GRP76296,2024-03-24,160473.14,3168.09,6522.17,157119.06,8969.26,906.26,6,1529.27,17087.28,4612.35
GRP91073,2021-11-27,170897.21,3841.1,9759.69,164978.62,9644.43,209.05,38,7953.8,14860.54,4155.99
GRP31873,2019-02-08,209241.85,2343.57,2723.68,208861.74000000002,7699.14,639.45,52,5215.34,24798.01,-74.98
GRP01641,2024-06-01,158042.51,2786.98,8593.56,152235.93000000002,8964.72,640.41,27,6524.71,15212.24,2426.54
GRP62135,2025-04-04,453446.27,652.05,2716.22,451382.10000000003,6841.27,120.26,94,3384.37,13766.47,-3015.14
GRP74445,2024-02-05,407501.2,3631.27,1413.85,409718.62000000005,7823.37,1627.18,16,1870.92,14393.78,-3337.42
GRP84814,2022-04-18,474255.79,1103.38,7260.75,468098.42,1853.0,1308.11,82,5076.08,17778.06,-738.06
GRP54159,2018-01-31,489357.4,1353.84,4925.23,485786.01000000007,6057.34,492.14,70,3553.55,16822.94,-2376.23
GRP81219,2022-10-30,148998.07,1135.91,7126.61,143007.37000000002,3675.83,1865.42,83,5628.56,20759.84,-4029.89
GRP90633,2022-03-10,74002.81,1634.25,2813.56,72823.5,7092.11,829.03,29,8630.13,29596.72,1363.01
GRP14129,2019-12-25,240370.83,1640.46,7194.01,234817.27999999997,8657.15,1340.86,16,7762.52,27870.4,4558.68
GRP64543,2024-07-23,360017.65,3283.44,1791.08,361510.01,1267.86,1480.56,50,1639.05,27903.56,1807.01
GRP55876,2021-06-22,210368.71,2648.36,1962.22,211054.84999999998,9937.6,1775.08,95,8957.63,10579.28,427.97
GRP07693,2022-03-13,237511.61,1973.27,9819.57,229665.30999999997,6352.8,347.68,21,9825.32,17471.75,-319.32
GRP41059,2023-09-12,461589.98,3509.03,3189.85,461909.16000000003,6072.94,1774.71,74,9365.93,7260.66,4799.36
GRP89061,2025-11-21,430220.08,2603.45,8610.98,424212.55000000005,2245.74,498.15,93,1973.28,15762.39,-3566.5
GRP39240,2020-12-21,27066.03,300.01,1973.72,25392.319999999996,2891.91,1506.08,17,8195.83,15292.64,-4601.94
GRP67076,2024-04-07,132656.54,2949.06,501.5,135104.1,6254.82,1104.52,67,9949.55,12512.54,-4010.75
GRP43659,2018-12-14,338967.65,136.32,7637.42,331466.55000000005,6946.66,600.08,3,8051.86,9240.72,1148.87
GRP76154,2022-06-10,224162.84,4076.36,1736.93,226502.27,8355.85,1800.38,96,4696.12,26732.34,2247.73
GRP72386,2023-01-09,131103.35,3283.77,2915.33,131471.79,8814.18,1632.77,37,7244.89,10330.16,4962.62
GRP04981,2024-07-25,182360.42,3250.99,9110.2,176501.21,4460.18,1525.11,76,3394.58,8862.23,-4716.97
GRP16226,2019-08-22,283275.28,222.41,2583.83,280913.86,5587.51,1133.35,28,3555.42,17088.23,-3830.14
GRP22086,2018-03-09,139219.65,1888.38,5924.3,135183.73,9058.0,1753.35,94,7450.28,5029.46,-4605.2
GRP49501,2018-04-12,213526.89,759.53,2055.94,212230.48,8988.33,1460.02,35,6842.7,15050.18,-3772.1
GRP00263,2018-01-06,411898.05,1066.32,1011.27,411953.1,7301.87,1266.38,88,6095.55,8139.29,2383.1
GRP23960,2023-07-03,450094.75,3820.82,1067.57,452848.0,9415.39,494.77,22,2666.01,8190.27,1150.66
GRP37089,2020-10-28,444827.82,2785.66,1944.26,445669.22,3215.77,474.97,39,7622.26,13947.37,4198.61
GRP01638,2025-04-30,481998.55,3840.82,1594.35,484245.02,6207.76,298.52,34,5122.73,14582.06,-2776.08
GRP42696,2019-09-25,416115.63,4753.56,7853.7,413015.49,3238.31,1670.92,63,1211.55,26083.03,1417.17
GRP62186,2023-04-02,282628.04,4914.04,4043.91,283498.17,9043.58,1689.26,15,9376.85,10260.93,-2086.07
GRP37864,2025-10-30,79488.89,1919.12,1734.98,79673.03,8299.73,1971.74,84,6969.72,24357.82,2658.94
GRP23019,2019-12-06,62424.35,2757.15,7205.79,57975.71,7789.22,1973.53,96,5131.18,6355.09,-2788.54
GRP32829,2018-10-22,169276.29,3674.98,5195.64,167755.63,9697.24,1604.41,45,9484.28,16280.69,-3881.79
GRP68992,2023-12-11,95442.09,1681.24,2764.29,94359.04000000001,2015.75,389.3,49,6833.21,19728.73,-3331.02
GRP53619,2020-04-15,203934.44,3611.98,7628.94,199917.48,7778.41,1732.95,57,1810.21,22053.53,4229.65
GRP43286,2019-07-15,364977.31,2220.36,4824.03,362373.63999999996,8840.92,1056.24,81,5129.39,21363.71,-4875.4
GRP20149,2020-03-30,297825.41,1894.98,1331.23,298389.16,9105.48,1754.84,5,5279.75,17781.07,-4619.4
GRP62038,2019-06-13,80946.74,1122.45,7199.59,74869.6,9269.64,1939.85,31,8041.96,20193.5,-977.69
GRP59269,2024-02-27,421680.12,1595.63,4856.56,418419.19,1247.8,193.51,91,7508.17,27736.87,-4431.06
GRP86720,2024-07-05,294856.43,2862.07,2407.44,295311.06,3877.64,947.46,76,2980.71,27947.59,3730.86
GRP65501,2023-10-10,464603.21,507.26,6638.0,458472.47000000003,2487.05,1491.81,84,6570.89,5338.93,661.19
GRP78121,2023-03-29,120732.07,1717.38,7283.75,115165.70000000001,3265.88,1196.91,54,9434.27,11114.16,-3561.16
GRP35869,2019-01-14,181009.95,4580.95,6159.55,179431.35000000003,6662.67,1348.08,94,2763.79,6279.38,-2851.66
GRP64363,2020-06-13,281885.54,575.23,9247.42,273213.35,4943.75,213.17,89,9708.98,5728.98,-1930.66
GRP71471,2019-11-18,206322.96,2897.43,9931.99,199288.4,7062.38,312.07,60,4873.36,25780.67,-3802.9
GRP59966,2025-11-05,310647.91,2865.88,6237.48,307276.31,3531.76,1466.55,16,7912.25,12018.9,2389.4
GRP15988,2022-01-10,458284.12,3614.89,7297.86,454601.15,2047.1,1442.29,86,6342.58,26189.2,2938.83
GRP81984,2023-04-29,217513.46,4432.29,2904.31,219041.44,7922.7,1618.83,23,4662.63,28323.64,-2723.7
GRP63502,2021-02-01,222969.39,3504.49,5630.18,220843.7,9970.0,1068.03,33,3149.17,27798.06,1422.82
GRP68165,2019-06-04,456038.73,2304.79,9109.0,449234.51999999996,3493.31,1197.62,52,5994.21,29493.69,2944.51
GRP41465,2021-05-17,31019.86,1838.5,4014.08,28844.28,8894.24,972.52,91,6301.77,8600.01,-2161.54
GRP96099,2024-11-15,91081.86,1150.91,2115.82,90116.95,5344.7,370.4,66,6943.74,26542.83,20.16
GRP56442,2022-06-22,495093.76,987.5,6129.77,489951.49,3550.8,1253.29,13,2191.23,5695.23,313.36
GRP46680,2025-01-18,391044.4,1845.15,7454.63,385434.92000000004,3708.48,937.28,28,5689.25,10203.81,-1214.87
GRP21131,2020-01-30,177091.54,1725.8,8394.87,170422.47,8673.25,1049.91,8,7156.97,10874.59,2232.41
GRP90130,2025-12-09,291930.81,3734.29,2898.79,292766.31,2876.35,503.38,2,8072.67,8126.78,4769.76
GRP88611,2021-05-28,300247.91,2151.96,1381.68,301018.19,2177.59,292.58,22,2123.2,23637.91,3821.94
GRP39155,2020-04-12,201267.25,4014.03,2837.96,202443.32,3811.5,335.93,16,8574.64,21541.98,-1398.57
GRP72384,2018-01-13,33439.41,2905.26,2940.79,33403.880000000005,2869.63,1732.67,46,8108.55,27101.86,319.24
GRP27821,2025-07-20,435462.27,2293.13,9806.0,427949.4,9920.36,536.29,69,4425.51,12979.72,-4892.87
GRP78722,2020-07-02,275238.96,1149.32,6544.2,269844.08,9136.88,1246.24,21,6057.03,9567.88,-3488.07
GRP32990,2023-11-30,349240.27,1217.74,5420.89,345037.12,5023.87,877.83,4,1007.63,13369.29,-2895.89
GRP35791,2024-10-08,341756.31,4633.67,2093.05,344296.93,9641.25,1353.34,79,1825.75,13737.45,4109.6
GRP66318,2022-05-17,420055.84,1320.59,9603.5,411772.93000000005,4226.06,1031.96,82,9531.01,9713.37,-4686.96
GRP66400,2024-02-24,494354.26,4175.3,6313.01,492216.55,4534.63,704.5,28,1186.81,19997.39,-2917.29
GRP64147,2020-09-08,224080.12,3677.02,3880.19,223876.94999999998,9131.4,1306.81,33,1852.11,7139.12,4839.9
GRP77307,2021-02-24,141136.75,4580.22,4838.03,140878.94,5803.56,1993.96,3,5747.74,15880.01,179.39
GRP84694,2018-12-01,77710.79,4406.51,7933.49,74183.80999999998,8022.93,66.23,79,9002.47,9629.0,-1732.96
GRP00551,2021-05-22,381567.28,2944.69,6598.02,377913.95,9855.74,62.27,97,9272.07,27100.73,4092.28
GRP98858,2020-08-19,342722.67,1032.21,5137.48,338617.4,6234.01,521.86,18,3957.76,17907.6,-4039.71
GRP78319,2018-08-09,162137.99,2128.39,6424.82,157841.56,8908.15,208.87,9,3001.49,7801.62,2488.79
GRP21013,2024-09-21,431478.18,3426.18,4185.39,430718.97,3318.66,1356.29,28,9586.15,11291.77,4734.29
GRP25300,2020-02-21,103164.42,741.22,3748.57,100157.06999999999,1302.81,1839.59,85,7633.98,10692.68,1071.75
GRP75263,2022-06-26,290977.89,2309.03,7382.0,285904.92000000004,5945.36,1267.56,60,7495.89,23335.28,-387.58
GRP29342,2020-12-06,400643.97,2435.44,4900.25,398179.16,1210.6,1328.27,43,4614.64,13133.44,2146.15
GRP05810,2021-01-01,310210.87,1648.05,962.94,310895.98,7765.21,1268.8,76,9180.09,12841.65,-1766.63
GRP57618,2024-07-08,433837.94,3322.62,6471.75,430688.81,7820.97,245.62,67,9753.6,26157.2,-1074.03
GRP95105,2019-06-23,467601.54,4256.22,8286.32,463571.43999999994,2498.14,536.9,57,2415.76,18759.44,-2077.52
GRP26333,2022-02-06,464105.42,2660.96,9570.02,457196.36,5266.72,1800.59,24,5485.83,6051.19,-2583.05
GRP28358,2023-03-24,147613.93,1719.4,2991.1,146342.22999999998,5672.88,194.17,56,8734.56,20049.73,972.24
GRP97607,2019-08-24,277455.89,3620.53,9246.23,271830.19000000006,6297.11,1847.19,59,6898.79,28574.17,-3914.19
GRP72233,2023-09-04,499327.72,415.92,1553.96,498189.67999999993,5013.86,1336.56,98,5684.05,5110.21,-2152.14
GRP78121,2018-03-31,218743.97,4027.25,874.5,221896.72,8690.9,979.97,15,1549.07,23056.22,-14.83
GRP54280,2023-10-20,425917.23,4240.13,2780.51,427376.85,5612.9,1900.69,4,8889.02,15500.47,-2043.74
GRP01638,2018-12-13,153689.69,3859.35,1070.24,156478.80000000002,9190.01,845.67,39,2705.48,10374.49,-2146.23
GRP21721,2025-03-13,88713.09,3695.71,4265.12,88143.68000000001,6828.59,423.94,26,3946.11,10873.66,-4488.22
GRP74598,2024-12-11,246557.25,4457.54,6644.88,244369.91,1192.39,1473.97,98,1414.15,19989.05,1284.37
GRP44867,2023-03-26,497939.08,162.75,541.08,497560.75,6808.69,236.57,73,2969.2,8112.39,-3215.04
GRP61491,2022-09-26,166252.11,3057.02,3199.72,166109.40999999997,4457.28,88.44,26,8450.45,27061.44,-2272.27
GRP07459,2023-12-02,200860.57,688.13,7769.82,193778.88,9598.8,301.61,1,7110.06,15779.16,4543.89
GRP50197,2025-09-29,14299.78,713.85,1244.27,13769.36,2754.23,863.1,41,7896.67,7036.28,-2654.6
GRP72406,2020-02-15,409967.66,4810.16,6613.88,408163.93999999994,2641.43,1305.29,71,6986.56,27816.2,1219.77
GRP81906,2023-03-08,139002.85,515.69,4807.29,134711.25,8351.3,1010.14,87,2447.91,12939.31,-2162.99
GRP53186,2021-11-24,388037.49,3343.58,5973.69,385407.38,6834.28,845.46,37,7907.64,20633.39,-195.54
GRP72736,2020-05-04,432403.89,4715.42,3026.39,434092.92,5940.19,827.64,64,7873.24,21907.33,-413.43
GRP47804,2020-03-03,481307.48,4609.43,5419.94,480496.97,8987.89,1298.12,87,8039.28,9541.29,1734.95
GRP22882,2021-01-25,328280.61,1136.14,720.28,328696.47,8414.88,1102.64,89,8150.38,27056.07,-425.55
GRP95991,2019-09-12,269886.73,4678.04,7767.41,266797.36,9408.88,1267.2,1,7309.16,22492.8,-4869.67
GRP32559,2025-08-03,422957.63,4084.52,5750.7,421291.45,5577.4,829.65,53,9909.14,18146.64,2380.06
GRP91211,2020-06-08,179915.98,4171.47,7270.13,176817.32,4891.25,364.41,35,5767.73,9446.25,3839.15
GRP70941,2018-12-21,250348.49,3656.6,2843.27,251161.82,4065.0,1337.83,82,1157.69,28442.46,-296.24
GRP41059,2023-06-08,97505.51,333.68,913.42,96925.76999999999,3024.1,743.81,39,2225.14,20048.45,1323.98
GRP90771,2024-02-25,477709.06,3372.59,8180.95,472900.7,7052.39,1690.26,25,1363.76,10693.4,80.01
GRP43907,2019-12-16,406838.63,4835.21,5940.42,405733.42000000004,6549.54,635.29,66,5654.86,28153.21,656.75
GRP52911,2021-12-17,442369.8,4815.85,1490.11,445695.54,8480.19,198.06,41,7837.72,15945.73,1376.48
GRP96577,2019-10-26,197873.88,3569.57,4288.14,197155.31,4047.66,1342.39,73,3906.71,26878.92,256.59
GRP68103,2025-04-28,153360.24,705.33,8008.63,146056.93999999997,9857.11,1020.6,91,1071.84,20292.63,-1360.31
GRP83549,2022-03-19,36112.94,2451.68,6808.8,31755.820000000003,3296.88,244.01,32,3406.99,17506.28,4132.9
GRP13863,2024-02-15,389830.65,2687.63,4676.89,387841.39,3681.06,301.55,76,7353.21,24697.76,3780.39
GRP69003,2021-11-30,336376.49,489.31,9830.41,327035.39,7669.95,1615.32,18,3001.48,10001.18,-2906.97
GRP00379,2020-05-18,233363.18,2943.31,7181.94,229124.55,5691.23,54.12,33,7750.8,11401.39,-51.03
GRP64795,2025-04-11,263316.79,2205.03,8087.72,257434.1,8079.81,1530.46,62,3521.1,25052.59,2449.9
GRP24401,2019-06-21,239333.33,2692.56,8771.41,233254.47999999998,9664.92,250.42,36,8543.58,14205.78,-1363.44
GRP76986,2018-01-18,361780.96,908.68,5736.54,356953.10000000003,9443.21,1711.78,1,7647.28,14538.14,143.95
GRP74979,2021-05-29,488409.84,4742.38,9459.49,483692.73000000004,5064.17,388.52,45,1691.7,11570.38,-1196.73
GRP80720,2025-03-18,250617.97,1748.02,8273.0,244092.99,2087.79,891.2,53,6951.7,20092.21,-4989.75
GRP81381,2022-07-20,289188.7,477.46,1970.69,287695.47000000003,7598.7,692.48,19,7834.3,15273.75,3513.44
GRP65828,2023-07-29,58149.6,2150.16,2403.59,57896.17,1561.62,1618.34,4,6692.04,18055.04,2091.86
GRP80200,2018-03-03,351496.86,1868.5,6820.35,346545.01,7505.48,323.24,43,9359.52,9148.14,892.4
GRP07103,2023-11-26,298467.41,1331.72,931.78,298867.3499999999,5962.94,421.04,76,5038.18,27299.91,339.53
GRP72384,2020-05-31,85724.48,2492.51,7978.78,80238.20999999999,3645.35,321.72,15,6470.91,17226.78,-4891.59
GRP95672,2018-08-04,347077.25,1221.73,1923.6,346375.38,4661.42,1312.27,94,9883.64,22147.21,-1131.9
GRP03993,2022-11-05,227547.38,739.19,8127.39,220159.18,8698.67,193.67,38,2287.3,6354.87,366.87
GRP43179,2018-03-26,441661.33,4000.71,1186.35,444475.69000000006,9049.06,204.66,41,5705.16,17254.58,4298.45
GRP00885,2019-11-15,174233.65,1195.11,1088.12,174340.63999999998,8008.96,1494.78,37,7120.55,7217.19,-4390.31
GRP59205,2019-09-15,75051.69,2269.35,9564.82,67756.22,6324.93,613.36,84,7340.61,8922.0,1976.73
GRP32762,2025-07-28,37756.89,4413.7,9403.64,32766.949999999997,1866.16,1880.03,10,1701.06,22336.79,-667.48
GRP66326,2024-10-15,264385.83,423.95,4583.88,260225.90000000002,5268.69,721.6,4,6752.09,19482.3,1418.04
GRP45156,2020-06-27,186636.53,1708.91,1712.78,186632.66,9395.28,1724.15,2,7044.38,6866.27,-2992.28
GRP22474,2023-03-08,488264.41,809.02,3905.94,485167.49,7632.16,121.98,32,2795.18,21557.62,4626.3
GRP46856,2018-11-05,254459.44,380.98,1320.48,253519.94,5483.04,105.83,87,9727.11,26604.11,-2792.16
GRP15549,2021-05-14,152421.38,2087.69,5718.12,148790.95,2136.49,167.4,69,8822.29,6895.38,-166.53
GRP89677,2018-08-04,289846.8,4812.6,8673.22,285986.18,8885.71,681.19,20,5992.83,29918.96,-1195.7
GRP65793,2023-02-18,253717.76,4253.23,5824.35,252146.64,5612.79,1555.87,53,6910.45,7846.67,1991.17
GRP17374,2023-12-02,100409.5,966.64,5375.37,96000.77,5215.26,1210.25,75,7252.12,11793.28,-2146.01
GRP60150,2021-11-05,75001.31,3317.25,2238.01,76080.55,8238.34,684.86,78,4054.24,13401.85,-1184.06
GRP75154,2025-04-13,12683.53,3274.84,3858.08,12100.29,3093.62,703.12,97,8610.47,29729.82,1626.06
GRP00243,2022-11-13,447430.56,1661.21,871.13,448220.64,3875.57,1427.13,65,6968.96,14784.91,1285.88
GRP69059,2022-04-21,415101.7,4721.82,3512.15,416311.37,7009.69,1751.41,80,2596.99,25255.4,-1935.77
GRP84076,2022-10-12,206840.89,4960.62,3437.23,208364.28,6774.92,691.06,94,4762.15,18562.32,-3730.02
GRP85113,2024-06-28,98016.46,2697.51,7770.85,92943.12,2180.05,316.12,26,6345.3,28937.06,-1671.26
GRP75996,2022-05-25,316828.2,990.78,7813.56,310005.42000000004,3462.71,1041.27,100,3278.4,10817.52,80.46
GRP87956,2022-03-30,354889.27,2123.9,7606.0,349407.17000000004,1655.67,105.65,68,4167.74,9553.79,974.47
GRP48523,2018-08-17,85947.52,4255.97,6254.97,83948.52,7263.8,916.9,92,5365.67,9638.23,-483.64
GRP66919,2019-07-05,483341.51,1932.22,9561.18,475712.55,7785.53,1526.91,91,1241.47,15666.85,-283.52
GRP30778,2020-09-14,435874.09,1916.86,8431.52,429359.43,4048.84,1831.93,43,8082.73,5550.8,2838.87
GRP68923,2020-07-06,350661.6,3882.22,8887.34,345656.4799999999,9752.56,250.56,70,2617.24,28007.31,-183.55
GRP73573,2020-12-22,428088.02,2957.86,8915.32,422130.56,3763.27,140.74,98,1360.4,28378.66,-3655.68
GRP83850,2023-06-17,426538.18,763.28,1691.24,425610.22000000003,3353.18,409.36,44,6518.04,22421.5,2620.6
GRP45344,2022-06-01,160979.03,702.08,6801.32,154879.78999999998,6012.95,1499.73,2,1495.71,11562.53,4199.32
GRP10944,2020-09-12,158725.62,1691.14,9387.14,151029.62,7210.74,507.43,26,9314.02,16631.77,-1577.25
GRP22563,2025-01-06,156082.93,326.54,1027.53,155381.94,3608.44,1902.58,87,2606.47,6512.33,4277.11
GRP55099,2022-05-20,300964.67,3653.42,8509.49,296108.6,7341.18,455.3,18,8081.95,12220.88,3599.69
GRP30341,2023-07-03,172128.34,2874.48,8244.15,166758.67,8371.73,1935.11,91,3405.78,16724.8,-1339.87
GRP88691,2025-03-04,202220.94,1338.97,1719.93,201839.98,1080.34,450.24,2,3783.01,5660.3,-2305.47
GRP47700,2022-07-15,112948.53,3112.42,3285.88,112775.06999999999,5424.0,979.21,26,6457.94,20792.71,-2771.47
GRP20480,2018-09-18,38974.66,1119.28,3155.88,36938.060000000005,7663.18,1785.6,5,8495.93,15092.21,3354.1
GRP75161,2024-12-13,399175.45,3422.04,5984.79,396612.7,9563.89,1073.27,46,7767.18,12757.94,-4593.25
GRP68896,2020-08-08,476670.16,303.13,5259.11,471714.18,3244.75,1858.93,77,6374.45,24277.65,4149.31
GRP11850,2019-06-04,87888.4,4580.51,551.9,91917.01,6062.82,60.29,46,2273.84,5156.14,3183.56
GRP93778,2022-12-20,425720.96,2685.88,1072.22,427334.62000000005,2997.95,1056.73,17,9503.04,10477.78,-1679.03
GRP62135,2020-10-07,459449.27,2586.94,4058.16,457978.05000000005,6328.6,1701.43,23,3861.49,10063.41,2767.5
GRP81634,2024-03-23,227792.71,3991.55,6322.8,225461.46,1737.95,1951.05,40,6096.6,6945.44,-4535.69
GRP75693,2021-11-01,420646.11,4297.03,7012.36,417930.78,6260.46,1596.88,52,4202.97,26006.75,-476.4
GRP51366,2020-11-15,487425.2,157.32,6353.19,481229.33,4419.88,1939.21,32,4840.04,21884.98,497.06
GRP05961,2025-12-22,364626.88,563.3,9608.5,355581.68,8756.64,1758.4,41,1533.53,19653.49,-1058.54
GRP63597,2018-12-31,172260.35,3387.94,4317.8,171330.49000000002,5372.66,910.27,84,7304.5,21303.67,1997.41
GRP32360,2024-01-08,415452.41,4126.07,6273.53,413304.94999999995,4794.06,1905.49,50,1208.7,12390.4,-1308.69
GRP58064,2019-02-15,255851.5,132.12,8117.0,247866.62,9131.95,361.7,72,7988.2,18557.76,-3740.09
GRP06293,2024-09-29,366029.05,742.67,2030.43,364741.29,9615.74,1946.5,70,4631.04,10903.85,994.01
GRP18220,2019-01-29,318860.05,2182.34,4973.53,316068.86,6448.35,1796.45,96,5751.91,27930.21,3395.0
GRP62635,2025-03-02,324134.31,1238.79,2457.2,322915.89999999997,3439.75,966.47,63,4249.73,12271.9,-4903.85
